"park","plot","visit","genus_species","tag","height_m","fire_scar","dbh1","dbh2","dbh3","dbh4","dbh5","dbh6","dbh7","dbh8","is_the_tree_dead"
"Litchfield","36","T3","Terminalia grandiflora","21",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T3","Eucalyptus miniata","22",19.5,"1",27.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T3","Eucalyptus miniata","23",22,"1",36.2,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T3","Eucalyptus miniata","24",20,"2",45.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T3","Eucalyptus miniata","25",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T3","Erythrophleum chlorostachys","26",7.5,"1",12.3,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T3","Livistona humilis","27",4,"1",8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T3","Grevillea pteridifolia","28",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T3","Grevillea pteridifolia","29",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T3","Canarium australianum","30",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T3","Eucalyptus tetrodonta","31",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T3","Eucalyptus tetrodonta","32",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T3","Petalostigma pubescens","33",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T3","Petalostigma pubescens","34",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T3","Petalostigma pubescens","35",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T3","Erythrophleum chlorostachys","36",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T3","Erythrophleum chlorostachys","37",NA,NA,7.2,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T3","Petalostigma pubescens","38",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T3","Eucalyptus tetrodonta","40",10,"2",6.7,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T3","Erythrophleum chlorostachys","41",4,"2",5.9,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T3","Petalostigma pubescens","42",5,"1",6.7,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T3","Livistona humilis","43",7,"1",6.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T3","Petalostigma pubescens","44",4.5,"1",6.2,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T3","Petalostigma pubescens","45",5.5,"1",5.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T3","Eucalyptus miniata","46",7.5,"1",6.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T3","Petalostigma pubescens","47",5,"1",6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T3","Petalostigma pubescens","48",5.3,"1",5.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T3","Petalostigma pubescens","49",5.5,"0",6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T3","Syzygium eucalyptoides","50",5,"0",5.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T3","Acacia lamprocarpa","51",5.8,"0",5.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T3","Erythrophleum chlorostachys","52",4.5,"2",5.2,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T3","Petalostigma pubescens","53",5,"0",6.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T3","Petalostigma pubescens","54",5.5,"0",5.7,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T3","Erythrophleum chlorostachys","55",5.5,"1",8.2,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T4","Eucalyptus tetrodonta","1",25.5,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T4","Eucalyptus tetrodonta","2",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T4","Eucalyptus tetrodonta","3",11.5,"3",17.7,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T4","Eucalyptus tetrodonta","4",19,"3",39.2,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T4","Erythrophleum chlorostachys","5",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T4","Erythrophleum chlorostachys","6",9,"3",12.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T4","Erythrophleum chlorostachys","7",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T4","Erythrophleum chlorostachys","8",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T4","Livistona humilis","9",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T4","Erythrophleum chlorostachys","10",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T4","Eucalyptus miniata","11",18,"3",20.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T4","Erythrophleum chlorostachys","12",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T4","Corymbia polysciada","13",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T4","Eucalyptus tetrodonta","14",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T4","Eucalyptus tetrodonta","15",21.5,"2",27.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T4","Pandanus spiralis","16",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T4","Eucalyptus miniata","17",14,"1",26.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T4","Pandanus spiralis","18",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T4","Eucalyptus miniata","19",10,"4",19.9,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T4","Eucalyptus miniata","20",17,"5",0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T4","Terminalia grandiflora","21",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T4","Eucalyptus miniata","22",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T4","Eucalyptus miniata","23",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T4","Eucalyptus miniata","24",15.5,"4",48.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T4","Eucalyptus miniata","25",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T4","Erythrophleum chlorostachys","26",8,"2",12.3,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T4","Livistona humilis","27",3.5,"5",8.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T4","Grevillea pteridifolia","28",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T4","Grevillea pteridifolia","29",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T4","Canarium australianum","30",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T4","Eucalyptus tetrodonta","31",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T4","Eucalyptus tetrodonta","32",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T4","Petalostigma pubescens","33",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T4","Petalostigma pubescens","34",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T4","Petalostigma pubescens","35",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T4","Erythrophleum chlorostachys","36",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T4","Erythrophleum chlorostachys","37",5.5,"5",8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T4","Petalostigma pubescens","38",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T4","Eucalyptus tetrodonta","40",8.5,"5",6.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T4","Erythrophleum chlorostachys","41",4,"5",5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T4","Petalostigma pubescens","42",5,"2",6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T4","Livistona humilis","43",NA,NA,6.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T4","Petalostigma pubescens","44",5.5,"2",7.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T4","Petalostigma pubescens","45",6,"3",7.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T4","Eucalyptus miniata","46",9,"1",7.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T4","Petalostigma pubescens","47",5,"3",7,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T4","Petalostigma pubescens","48",5,"5",5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T4","Petalostigma pubescens","49",6,"5",6.2,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T4","Syzygium eucalyptoides","50",6,"2",7.3,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T4","Acacia lamprocarpa","51",7,"2",9.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T4","Erythrophleum chlorostachys","52",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T4","Petalostigma pubescens","53",4.5,"5",6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T4","Petalostigma pubescens","54",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T4","Erythrophleum chlorostachys","55",5,"5",8.3,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T4","Petalostigma pubescens","56",4.5,"1",5.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T5","Eucalyptus tetrodonta","1",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T5","Eucalyptus tetrodonta","2",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T5","Eucalyptus tetrodonta","3",12,"4",19.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T5","Eucalyptus tetrodonta","4",12,"3",38.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T5","Erythrophleum chlorostachys","5",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T5","Erythrophleum chlorostachys","6",10,"4",11.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T5","Erythrophleum chlorostachys","7",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T5","Erythrophleum chlorostachys","8",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T5","Livistona humilis","9",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T5","Erythrophleum chlorostachys","10",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T5","Eucalyptus miniata","11",NA,"3",21.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T5","Erythrophleum chlorostachys","12",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T5","Corymbia polysciada","13",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T5","Eucalyptus tetrodonta","14",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T5","Eucalyptus tetrodonta","15",21,"2",31,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T5","Pandanus spiralis","16",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T5","Eucalyptus miniata","17",14,"2",28,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T5","Pandanus spiralis","18",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T5","Eucalyptus miniata","19",10,"2",22,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T5","Eucalyptus miniata","20",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T5","Terminalia grandiflora","21",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T5","Eucalyptus miniata","22",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T5","Eucalyptus miniata","23",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T5","Eucalyptus miniata","24",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T5","Eucalyptus miniata","25",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T5","Erythrophleum chlorostachys","26",8,"3",12.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T5","Livistona humilis","27",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T5","Grevillea pteridifolia","28",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T5","Grevillea pteridifolia","29",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T5","Canarium australianum","30",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T5","Eucalyptus tetrodonta","31",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T5","Eucalyptus tetrodonta","32",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T5","Petalostigma pubescens","33",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T5","Petalostigma pubescens","34",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T5","Petalostigma pubescens","35",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T5","Erythrophleum chlorostachys","36",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T5","Erythrophleum chlorostachys","37",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T5","Petalostigma pubescens","38",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T5","Eucalyptus tetrodonta","40",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T5","Erythrophleum chlorostachys","41",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T5","Petalostigma pubescens","42",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T5","Livistona humilis","43",8,"2",6.7,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T5","Petalostigma pubescens","44",5.5,"2",7.7,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T5","Petalostigma pubescens","45",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T5","Eucalyptus miniata","46",9,"3",8.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T5","Petalostigma pubescens","47",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T5","Petalostigma pubescens","48",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T5","Petalostigma pubescens","49",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T5","Syzygium eucalyptoides","50",6.5,"4",12.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T5","Acacia lamprocarpa","51",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T5","Erythrophleum chlorostachys","52",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T5","Petalostigma pubescens","53",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T5","Petalostigma pubescens","54",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","36","T5","Erythrophleum chlorostachys","55",4.5,"4",7.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T5","Petalostigma pubescens","56",4.5,"3",5.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T5","Terminalia latipes","70",6.5,"1",7,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T5","Erythrophleum chlorostachys","71",4.5,"2",6.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T5","Petalostigma pubescens","72",4,"1",5.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T5","Petalostigma pubescens","73",3,"3",5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T5","Petalostigma pubescens","74",4.5,"3",6.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T5","Petalostigma pubescens","75",3.5,"3",5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T5","Petalostigma pubescens","76",3,"3",5,5.5,5,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T5","Eucalyptus miniata","77",8,"3",8.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T5","Terminalia grandiflora","78",7,"4",7.5,5.5,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","36","T5","Acacia dimidiata","79",7.5,"1",8.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Acacia difficilis","1",15.5,"2",27.7,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Persoonia falcata","2",6,"2",12.8,7.8,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","3",4.8,"2",13.4,8.4,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Acacia difficilis","4",10,"2",9.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","5",6.5,"1",8.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Acacia difficilis","6",9.5,"3",11.2,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","7",8.5,"1",11.8,10.8,6.9,6.6,6.4,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","8",7.5,"0",6.9,6.7,5.6,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","9",7.5,"2",6.3,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","10",7.5,"0",6.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","11",7,"0",6.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","12",7.5,"0",6.7,6.6,5.5,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","13",7.8,"0",NA,7.8,6.7,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Acacia difficilis","14",12.5,"0",11.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","15",9.5,"0",10.8,10,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","16",8.5,"2",9.3,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","17",6,"2",5.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","18",6.5,"2",5.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Jacksonia dilatata","19",7,"1",6.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","20",7.5,"1",15,7,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","21",7.5,"1",9.9,5.7,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","22",7.5,"2",6.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Acacia difficilis","23",9.5,"1",6.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","24",9.5,"1",15.3,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Acacia difficilis","25",5.5,"2",12.9,9.8,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Acacia difficilis","26",11.5,"0",9.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","27",6,"2",13.7,12.2,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","28",6.5,"1",7.9,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","29",6,"2",7.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","30",7.5,"0",11.2,10.2,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Acacia difficilis","31",12,"1",7.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Acacia difficilis","32",13.5,"1",15.3,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","33",7.5,"2",14.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Acacia difficilis","34",11,"1",5.3,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Jacksonia dilatata","35",6,"1",6.9,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Jacksonia dilatata","36",4.5,"2",6.2,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Acacia difficilis","37",8.5,"1",5.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Grevillea pteridifolia","38",7.5,"1",7.9,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Acacia difficilis","39",11.5,"1",9.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","40",6.5,"1",7.9,5.6,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","41",5,"2",7.5,5.4,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Jacksonia dilatata","42",5,"2",5.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Acacia difficilis","43",12.5,"1",8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Acacia difficilis","44",11,"1",7.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","45",8.5,"0",11.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","46",8.5,"0",13,10,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","47",8,"0",8.9,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","48",8,"2",8.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","49",8,"1",8.5,5,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","50",8,"2",6.9,6.4,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","51",8,"2",9.9,8.3,5.8,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","52",8,"2",7.8,6.8,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","53",8,"2",8.3,7,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","54",9.5,"0",12.4,9.9,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","55",9.5,"0",NA,8.4,6,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","56",7.5,"0",7.2,6.5,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","57",7.5,"1",6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","59",11.5,"0",14.2,6.3,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","60",10,"0",6.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","62",9.5,"0",6.7,6.2,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","63",5,"1",6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","64",9.5,"1",12.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Grevillea pteridifolia","65",10.5,"0",9.3,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","66",10.5,"1",14.7,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","67",11,"1",9.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","68",9,"2",8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","69",6,"1",5.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","70",11,"2",14.8,16.6,9,7.1,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","71",11,"2",13.9,7.8,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","73",5.5,"0",5.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","74",9,"0",7.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","75",8,"0",7.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T1","Calytrix arborescens","76",8,"1",5.6,5.5,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T2","Acacia difficilis","1",0,"0",0,NA,NA,NA,NA,NA,NA,NA,TRUE
"Litchfield","37","T2","Persoonia falcata","2",7,"2",13.6,8.4,NA,NA,NA,NA,NA,NA,FALSE
"Litchfield","37","T2","Calytrix arborescens","3",5.5,"2",10.8,9.8,NA,NA,NA,NA,NA,NA,FALSE
