"park","plot","visit","genus_species","quadrat","occurrence"
"Litchfield","30","T3","Murdannia gigantea","28",5
"Litchfield","30","T3","Sorghum plumosum","28",20
"Litchfield","30","T3","Drosera petiolaris","28",1
"Litchfield","30","T3","Eriocaulon pusillum","28",1
"Litchfield","30","T3","Themeda triandra","29",5
"Litchfield","30","T3","Sorghum plumosum","29",70
"Litchfield","30","T3","Limnophila fragrans","29",1
"Litchfield","30","T3","Murdannia gigantea","29",5
"Litchfield","30","T3","Eriocaulon pusillum","29",1
"Litchfield","30","T3","Cyperus haspan","29",1
"Litchfield","30","T3","Cyperus haspan","30",1
"Litchfield","30","T3","Eriocaulon pusillum","30",1
"Litchfield","30","T3","Fimbristylis macassarensis","30",5
"Litchfield","30","T3","Fimbristylis recta","30",5
"Litchfield","30","T3","Limnophila fragrans","30",1
"Litchfield","30","T3","Themeda triandra","30",10
"Litchfield","30","T3","Sorghum plumosum","30",50
"Litchfield","30","T3","Fuirena ciliaris","30",1
"Litchfield","30","T3","Themeda triandra","31",10
"Litchfield","30","T3","Sorghum plumosum","31",20
"Litchfield","30","T3","Eriocaulon pusillum","31",1
"Litchfield","30","T3","Murdannia gigantea","31",5
"Litchfield","30","T3","Limnophila fragrans","31",1
"Litchfield","30","T3","Fimbristylis macassarensis","31",10
"Litchfield","30","T3","Chrysopogon fallax","31",5
"Litchfield","30","T3","Murdannia gigantea","32",5
"Litchfield","30","T3","Cyperus haspan","32",1
"Litchfield","30","T3","Sorghum plumosum","32",25
"Litchfield","30","T3","Limnophila fragrans","32",1
"Litchfield","30","T3","Eriocaulon pusillum","32",1
"Litchfield","30","T3","Eriocaulon pusillum","33",1
"Litchfield","30","T3","Limnophila fragrans","33",1
"Litchfield","30","T3","Murdannia gigantea","33",15
"Litchfield","30","T3","Sorghum plumosum","33",20
"Litchfield","30","T3","Themeda triandra","33",5
"Litchfield","30","T3","Themeda triandra","34",20
"Litchfield","30","T3","Sorghum plumosum","34",35
"Litchfield","30","T3","Murdannia gigantea","34",5
"Litchfield","30","T3","Fimbristylis recta","34",1
"Litchfield","30","T3","Eriocaulon pusillum","34",1
"Litchfield","30","T3","Cyperus pulchellus","35",1
"Litchfield","30","T3","Limnophila fragrans","35",1
"Litchfield","30","T3","Cyperus haspan","35",1
"Litchfield","30","T3","Cartonema spicatum","35",1
"Litchfield","30","T3","Eriocaulon pusillum","35",1
"Litchfield","30","T3","Themeda triandra","35",20
"Litchfield","30","T3","Sorghum plumosum","35",25
"Litchfield","30","T3","Murdannia gigantea","35",5
"Litchfield","30","T3","Lipocarpha microcephala","35",1
"Litchfield","30","T3","Themeda triandra","36",10
"Litchfield","30","T3","Limnophila fragrans","36",1
"Litchfield","30","T3","Cartonema spicatum","36",1
"Litchfield","30","T3","Sorghum plumosum","36",10
"Litchfield","30","T3","Murdannia gigantea","36",15
"Litchfield","30","T3","Cyperus pulchellus","36",1
"Litchfield","30","T3","Eriocaulon pusillum","36",1
"Litchfield","30","T3","Fimbristylis macassarensis","36",5
"Litchfield","30","T3","Murdannia gigantea","37",10
"Litchfield","30","T3","Limnophila fragrans","37",1
"Litchfield","30","T3","Eriocaulon pusillum","37",1
"Litchfield","30","T3","Desmodium pycnotrichum","37",1
"Litchfield","30","T3","Pseudopogonatherum irritans","37",10
"Litchfield","30","T3","Sorghum plumosum","37",50
"Litchfield","30","T3","Themeda triandra","37",10
"Litchfield","30","T3","Cyperus pulchellus","38",1
"Litchfield","30","T3","Eriocaulon pusillum","38",1
"Litchfield","30","T3","Fuirena ciliaris","38",1
"Litchfield","30","T3","Desmodium pycnotrichum","38",5
"Litchfield","30","T3","Themeda triandra","38",10
"Litchfield","30","T3","Sorghum plumosum","38",15
"Litchfield","30","T3","Pseudopogonatherum irritans","38",20
"Litchfield","30","T3","Limnophila fragrans","38",1
"Litchfield","30","T3","Fimbristylis macassarensis","39",5
"Litchfield","30","T3","Eriocaulon pusillum","39",1
"Litchfield","30","T3","Fuirena ciliaris","39",1
"Litchfield","30","T3","Limnophila fragrans","39",1
"Litchfield","30","T3","Murdannia gigantea","39",1
"Litchfield","30","T3","Pseudopogonatherum irritans","39",20
"Litchfield","30","T3","Sorghum plumosum","39",20
"Litchfield","30","T3","Themeda triandra","39",15
"Litchfield","30","T3","Eriocaulon pusillum","40",1
"Litchfield","30","T3","Chrysopogon fallax","40",5
"Litchfield","30","T3","Cyperus haspan","40",1
"Litchfield","30","T3","Cyperus pulchellus","40",1
"Litchfield","30","T3","Corchorus aestuans","40",1
"Litchfield","30","T3","Fimbristylis macassarensis","40",1
"Litchfield","30","T3","Urochloa polyphylla","40",1
"Litchfield","30","T3","Sorghum plumosum","40",45
"Litchfield","30","T3","Pseudopogonatherum irritans","40",5
"Litchfield","30","T3","Murdannia gigantea","40",5
"Litchfield","30","T3","Limnophila fragrans","40",1
"Litchfield","30","T3","Fuirena ciliaris","40",1
"Litchfield","30","T5","Sorghum plumosum","1",15
"Litchfield","30","T5","Murdannia gigantea","1",1
"Litchfield","30","T5","Fimbristylis simplex","1",10
"Litchfield","30","T5","Eriocaulon pusillum","1",1
"Litchfield","30","T5","Drosera petiolaris","1",1
"Litchfield","30","T5","Themeda triandra","2",40
"Litchfield","30","T5","Sorghum plumosum","2",10
"Litchfield","30","T5","Scleria pygmaea","2",2
"Litchfield","30","T5","Eriocaulon pusillum","2",2
"Litchfield","30","T5","Sorghum plumosum","3",5
"Litchfield","30","T5","Pseudopogonatherum irritans","3",45
"Litchfield","30","T5","Eriocaulon pusillum","3",2
"Litchfield","30","T5","Sorghum plumosum","4",20
"Litchfield","30","T5","Scleria pygmaea","4",1
"Litchfield","30","T5","Murdannia gigantea","4",1
"Litchfield","30","T5","Limnophila fragrans","4",1
"Litchfield","30","T5","Eriocaulon pusillum","4",5
"Litchfield","30","T5","Themeda triandra","4",20
"Litchfield","30","T5","Limnophila fragrans","5",1
"Litchfield","30","T5","Scleria pygmaea","5",1
"Litchfield","30","T5","Eriocaulon pusillum","5",1
"Litchfield","30","T5","Cyperus castaneus","5",1
"Litchfield","30","T5","Sorghum plumosum","5",35
"Litchfield","30","T5","Sorghum plumosum","6",20
"Litchfield","30","T5","Themeda triandra","6",10
"Litchfield","30","T5","Scleria pygmaea","6",5
"Litchfield","30","T5","Scleria novae-hollandiae","6",2
"Litchfield","30","T5","Limnophila fragrans","6",1
"Litchfield","30","T5","Eriocaulon pusillum","6",1
"Litchfield","30","T5","Eriocaulon pusillum","7",1
"Litchfield","30","T5","Themeda triandra","7",10
"Litchfield","30","T5","Sorghum plumosum","7",20
"Litchfield","30","T5","Murdannia gigantea","7",1
"Litchfield","30","T5","Limnophila fragrans","7",10
"Litchfield","30","T5","Alloteropsis semialata","8",5
"Litchfield","30","T5","Eriocaulon pusillum","8",1
"Litchfield","30","T5","Limnophila fragrans","8",1
"Litchfield","30","T5","Murdannia gigantea","8",1
"Litchfield","30","T5","Scleria rugosa","8",1
"Litchfield","30","T5","Sorghum plumosum","8",30
"Litchfield","30","T5","Desmodium trichostachyum","9",10
"Litchfield","30","T5","Sorghum plumosum","9",30
"Litchfield","30","T5","Scleria pygmaea","9",5
"Litchfield","30","T5","Themeda triandra","9",5
"Litchfield","30","T5","Eriocaulon pusillum","9",1
"Litchfield","30","T5","Cartonema sp. antrorse","10",1
"Litchfield","30","T5","Desmodium trichostachyum","10",10
"Litchfield","30","T5","Eriocaulon pusillum","10",1
"Litchfield","30","T5","Limnophila fragrans","10",1
"Litchfield","30","T5","Scleria pygmaea","10",5
"Litchfield","30","T5","Sorghum plumosum","10",10
"Litchfield","30","T5","Alloteropsis semialata","11",10
"Litchfield","30","T5","Desmodium trichostachyum","11",5
"Litchfield","30","T5","Murdannia gigantea","11",1
"Litchfield","30","T5","Sorghum plumosum","11",22
"Litchfield","30","T5","Pseudopogonatherum irritans","11",1
"Litchfield","30","T5","Themeda triandra","12",5
"Litchfield","30","T5","Sorghum plumosum","12",20
"Litchfield","30","T5","Scleria pygmaea","12",1
"Litchfield","30","T5","Blumea sp.","12",1
"Litchfield","30","T5","Desmodium trichostachyum","12",10
"Litchfield","30","T5","Scleria novae-hollandiae","13",1
"Litchfield","30","T5","Themeda triandra","13",5
"Litchfield","30","T5","Sorghum plumosum","13",30
"Litchfield","30","T5","Scleria pygmaea","13",1
"Litchfield","30","T5","Chrysopogon setifolius","13",1
"Litchfield","30","T5","Scleria pygmaea","14",3
"Litchfield","30","T5","Blumea sp.","14",1
"Litchfield","30","T5","Desmodium trichostachyum","14",3
"Litchfield","30","T5","Goodenia armstrongiana","14",1
"Litchfield","30","T5","Murdannia gigantea","14",5
"Litchfield","30","T5","Sorghum plumosum","14",30
"Litchfield","30","T5","unknown","14",2
"Litchfield","30","T5","Desmodium trichostachyum","15",10
"Litchfield","30","T5","Murdannia gigantea","15",2
"Litchfield","30","T5","Pseudopogonatherum irritans","15",40
"Litchfield","30","T5","Scleria pygmaea","15",2
"Litchfield","30","T5","Sorghum plumosum","15",5
"Litchfield","30","T5","Themeda triandra","16",10
"Litchfield","30","T5","Spermacoce erythrosepala","16",2
"Litchfield","30","T5","Rotala mexicana","16",1
"Litchfield","30","T5","Pseudopogonatherum irritans","16",35
"Litchfield","30","T5","Murdannia gigantea","16",5
"Litchfield","30","T5","Limnophila fragrans","16",1
"Litchfield","30","T5","Chrysopogon setifolius","16",5
"Litchfield","30","T5","Vigna lanceolata","17",1
"Litchfield","30","T5","Themeda triandra","17",30
"Litchfield","30","T5","Sorghum plumosum","17",10
"Litchfield","30","T5","Limnophila fragrans","17",1
"Litchfield","30","T5","Scleria pygmaea","17",2
"Litchfield","30","T5","Murdannia gigantea","17",5
"Litchfield","30","T5","Themeda triandra","18",20
"Litchfield","30","T5","Chrysopogon setifolius","18",1
"Litchfield","30","T5","Fimbristylis miliacea","18",1
"Litchfield","30","T5","Murdannia gigantea","18",5
"Litchfield","30","T5","Scleria novae-hollandiae","18",1
"Litchfield","30","T5","Scleria pygmaea","18",2
"Litchfield","30","T5","Sorghum plumosum","18",20
"Litchfield","30","T5","Sorghum plumosum","19",25
"Litchfield","30","T5","Alloteropsis semialata","19",3
"Litchfield","30","T5","Limnophila fragrans","19",1
"Litchfield","30","T5","Murdannia gigantea","19",5
"Litchfield","30","T5","Scleria novae-hollandiae","19",1
"Litchfield","30","T5","Scleria pygmaea","19",2
"Litchfield","30","T5","Themeda triandra","19",15
"Litchfield","30","T5","Blumea sp.","20",1
"Litchfield","30","T5","Cartonema sp. antrorse","20",1
"Litchfield","30","T5","Chrysopogon setifolius","20",1
"Litchfield","30","T5","Drosera dilatato-petiolaris","20",1
"Litchfield","30","T5","Limnophila fragrans","20",1
"Litchfield","30","T5","Murdannia gigantea","20",1
"Litchfield","30","T5","Rhynchospora heterochaeta","20",1
"Litchfield","30","T5","Sorghum plumosum","20",25
"Litchfield","30","T5","Scleria novae-hollandiae","20",1
"Litchfield","31","T1","Paspalum scrobiculatum","1",1
"Litchfield","31","T1","Eleocharis triquetra","1",1
"Litchfield","31","T1","Paspalum scrobiculatum","2",1
"Litchfield","31","T1","Eleocharis triquetra","2",1
"Litchfield","31","T1","Basilicum polystachyon","3",1
"Litchfield","31","T1","Cyperus tenuispica","3",1
"Litchfield","31","T1","Nelsonia campestris","3",1
"Litchfield","31","T1","Eleocharis triquetra","3",1
"Litchfield","31","T1","Paspalum scrobiculatum","4",1
"Litchfield","31","T1","Eleocharis triquetra","4",1
"Litchfield","31","T1","Paspalum scrobiculatum","5",1
"Litchfield","31","T1","Eleocharis triquetra","5",1
"Litchfield","31","T1","Ischaemum rugosum","5",1
"Litchfield","31","T1","Melochia corchorifolia","5",1
"Litchfield","31","T1","Eleocharis triquetra","6",1
"Litchfield","31","T1","Paspalum scrobiculatum","6",5
"Litchfield","31","T1","Cyperus haspan","6",5
"Litchfield","31","T1","Eleocharis triquetra","7",1
"Litchfield","31","T1","Paspalum scrobiculatum","7",1
"Litchfield","31","T1","Fimbristylis miliacea","8",1
"Litchfield","31","T1","Blyxa aubertii","8",5
"Litchfield","31","T1","Sacciolepis myosuroides","8",1
"Litchfield","31","T1","Eriocaulon setaceum","8",1
"Litchfield","31","T1","Eleocharis triquetra","8",1
"Litchfield","31","T1","Blyxa aubertii","9",1
"Litchfield","31","T1","Paspalum scrobiculatum","9",10
"Litchfield","31","T1","Eleocharis triquetra","9",1
"Litchfield","31","T1","Paspalum scrobiculatum","10",5
"Litchfield","31","T1","Eleocharis triquetra","10",1
"Litchfield","31","T1","Paspalum scrobiculatum","11",1
"Litchfield","31","T1","Eleocharis triquetra","11",1
"Litchfield","31","T1","Cyperus tenuispica","12",1
"Litchfield","31","T1","Eleocharis triquetra","12",1
"Litchfield","31","T1","Paspalum scrobiculatum","12",5
"Litchfield","31","T1","Cyperus tenuispica","13",1
"Litchfield","31","T1","Blyxa aubertii","13",1
"Litchfield","31","T1","Eleocharis triquetra","13",1
"Litchfield","31","T1","Oryza rufipogon","13",10
"Litchfield","31","T1","Eleocharis triquetra","14",1
"Litchfield","31","T1","Blyxa aubertii","14",1
"Litchfield","31","T1","Eleocharis triquetra","15",1
"Litchfield","31","T1","Blyxa aubertii","15",1
"Litchfield","31","T1","Cyperus tenuispica","15",1
"Litchfield","31","T1","Paspalum scrobiculatum","15",1
"Litchfield","31","T1","Cyperus tenuispica","16",1
"Litchfield","31","T1","Blyxa aubertii","16",1
"Litchfield","31","T1","Eleocharis triquetra","16",1
"Litchfield","31","T1","Blyxa aubertii","17",1
"Litchfield","31","T1","Cyperus tenuispica","17",1
"Litchfield","31","T1","Eleocharis triquetra","17",1
"Litchfield","31","T1","Cyperus tenuispica","18",1
"Litchfield","31","T1","Sacciolepis myosuroides","18",1
"Litchfield","31","T1","Paspalum scrobiculatum","18",1
"Litchfield","31","T1","Blyxa aubertii","18",5
"Litchfield","31","T1","Paspalum scrobiculatum","19",1
"Litchfield","31","T1","Blyxa aubertii","19",1
"Litchfield","31","T1","Eleocharis triquetra","20",1
"Litchfield","31","T1","Blyxa aubertii","20",1
"Litchfield","31","T1","Eleocharis triquetra","21",1
"Litchfield","31","T1","Paspalum scrobiculatum","21",1
"Litchfield","31","T1","Paspalum scrobiculatum","22",1
"Litchfield","31","T1","Eleocharis triquetra","22",5
"Litchfield","31","T1","Paspalum scrobiculatum","23",1
"Litchfield","31","T1","Eleocharis triquetra","23",1
"Litchfield","31","T1","Cyperus tenuispica","24",1
"Litchfield","31","T1","Eleocharis triquetra","24",5
"Litchfield","31","T1","Cyperus tenuispica","25",1
"Litchfield","31","T1","Eleocharis triquetra","25",1
"Litchfield","31","T1","Paspalum scrobiculatum","26",1
"Litchfield","31","T1","Eleocharis triquetra","26",1
"Litchfield","31","T1","Eleocharis triquetra","27",5
"Litchfield","31","T1","Eleocharis triquetra","28",5
"Litchfield","31","T1","Cyperus haspan","28",1
"Litchfield","31","T1","Eleocharis triquetra","29",5
"Litchfield","31","T1","Paspalum scrobiculatum","29",1
"Litchfield","31","T1","Eleocharis triquetra","30",5
"Litchfield","31","T1","Ischaemum rugosum","30",1
"Litchfield","31","T1","Eleocharis triquetra","31",10
"Litchfield","31","T1","Paspalum scrobiculatum","31",1
"Litchfield","31","T1","Cyperus haspan","32",1
"Litchfield","31","T1","Paspalum scrobiculatum","32",1
"Litchfield","31","T1","Eleocharis triquetra","32",10
"Litchfield","31","T1","Eriocaulon setaceum","32",1
"Litchfield","31","T1","Melochia corchorifolia","32",1
"Litchfield","31","T1","Ischaemum rugosum","33",1
"Litchfield","31","T1","Eleocharis triquetra","33",5
"Litchfield","31","T1","Paspalum scrobiculatum","33",5
"Litchfield","31","T1","Fimbristylis miliacea","33",1
"Litchfield","31","T1","Sacciolepis myosuroides","33",1
"Litchfield","31","T1","Paspalum scrobiculatum","34",1
"Litchfield","31","T1","Eleocharis triquetra","34",5
"Litchfield","31","T1","Paspalum scrobiculatum","35",1
"Litchfield","31","T1","Eriocaulon setaceum","35",1
"Litchfield","31","T1","Cyperus haspan","35",1
"Litchfield","31","T1","Paspalum scrobiculatum","36",1
"Litchfield","31","T1","Fuirena umbellata","36",1
"Litchfield","31","T1","Cyperus haspan","37",1
"Litchfield","31","T1","Paspalum scrobiculatum","37",1
"Litchfield","31","T1","Eleocharis triquetra","38",1
"Litchfield","31","T1","Paspalum scrobiculatum","38",1
"Litchfield","31","T1","Fuirena umbellata","38",1
"Litchfield","31","T1","Paspalum scrobiculatum","39",5
"Litchfield","31","T1","Eleocharis triquetra","39",1
"Litchfield","31","T1","Paspalum scrobiculatum","40",1
"Litchfield","31","T1","Ischaemum rugosum","40",1
"Litchfield","31","T2","Oryza rufipogon","1",5
"Litchfield","31","T2","Eriocaulon setaceum","1",25
"Litchfield","31","T2","Ischaemum rugosum","1",25
"Litchfield","31","T2","Eriocaulon setaceum","2",10
"Litchfield","31","T2","Ischaemum rugosum","2",10
"Litchfield","31","T2","Oryza rufipogon","2",10
"Litchfield","31","T2","Oryza rufipogon","3",5
"Litchfield","31","T2","Ischaemum rugosum","3",5
"Litchfield","31","T2","Eriocaulon setaceum","3",5
"Litchfield","31","T2","Eleocharis triquetra","3",2
"Litchfield","31","T2","Eleocharis triquetra","5",5
"Litchfield","31","T2","Eriocaulon setaceum","5",1
"Litchfield","31","T2","Ischaemum rugosum","5",5
"Litchfield","31","T2","Oryza rufipogon","5",2
"Litchfield","31","T2","Eleocharis triquetra","6",1
"Litchfield","31","T2","Cyperus haspan","6",2
"Litchfield","31","T2","Oryza rufipogon","6",1
"Litchfield","31","T2","Ischaemum rugosum","6",5
"Litchfield","31","T2","Eriocaulon setaceum","6",5
"Litchfield","31","T2","Sacciolepis myosuroides","7",1
"Litchfield","31","T2","Oryza rufipogon","7",2
"Litchfield","31","T2","Ischaemum rugosum","7",5
"Litchfield","31","T2","Eleocharis triquetra","7",2
"Litchfield","31","T2","Cyperus haspan","7",5
"Litchfield","31","T2","Cyperus haspan","8",1
"Litchfield","31","T2","Oryza rufipogon","8",2
"Litchfield","31","T2","Eriocaulon setaceum","8",1
"Litchfield","31","T2","Eleocharis triquetra","8",8
"Litchfield","31","T2","Paspalum scrobiculatum","9",2
"Litchfield","31","T2","Oryza rufipogon","9",2
"Litchfield","31","T2","Eriocaulon setaceum","9",2
"Litchfield","31","T2","Eleocharis triquetra","9",2
"Litchfield","31","T2","Cyperus haspan","10",5
"Litchfield","31","T2","Oryza rufipogon","10",5
"Litchfield","31","T2","Blyxa aubertii","10",25
"Litchfield","31","T2","Eriocaulon setaceum","10",40
"Litchfield","31","T2","Blyxa aubertii","11",45
"Litchfield","31","T2","Philydrum lanuginosum","11",5
