"park","plot","quadrat","visit","percentage_cover","percentage_litter","percentage_rock","canopy_closure_index"
"Kakadu","157","60","T1",20,5,0,"0"
"Kakadu","157","62","T1",15,1,0,"1"
"Kakadu","157","64","T1",40,20,0,"1"
"Kakadu","157","66","T1",40,20,0,"0"
"Kakadu","157","68","T1",30,10,0,"0"
"Kakadu","157","70","T1",5,5,0,"0"
"Kakadu","157","72","T1",60,30,0,"1"
"Kakadu","157","74","T1",20,5,0,"1"
"Kakadu","157","76","T1",70,40,0,"1"
"Kakadu","157","78","T1",30,1,0,"1"
"Kakadu","157","0","T2",25,10,0,NA
"Kakadu","157","2","T2",15,20,0,NA
"Kakadu","157","4","T2",10,25,0,NA
"Kakadu","157","6","T2",25,20,0,NA
"Kakadu","157","8","T2",10,30,0,NA
"Kakadu","157","10","T2",10,20,0,NA
"Kakadu","157","12","T2",40,40,0,NA
"Kakadu","157","14","T2",55,30,0,NA
"Kakadu","157","16","T2",30,25,0,NA
"Kakadu","157","18","T2",5,15,0,NA
"Kakadu","157","20","T2",30,15,0,NA
"Kakadu","157","22","T2",7,0,0,NA
"Kakadu","157","24","T2",10,50,0,NA
"Kakadu","157","26","T2",20,60,0,NA
"Kakadu","157","28","T2",3,90,0,NA
"Kakadu","157","30","T2",10,90,0,NA
"Kakadu","157","32","T2",3,80,0,NA
"Kakadu","157","34","T2",15,0,0,NA
"Kakadu","157","36","T2",10,30,0,NA
"Kakadu","157","38","T2",1,20,0,NA
"Kakadu","157","40","T2",20,0,0,NA
"Kakadu","157","42","T2",70,30,0,NA
"Kakadu","157","44","T2",20,20,0,NA
"Kakadu","157","46","T2",40,40,0,NA
"Kakadu","157","48","T2",80,70,0,NA
"Kakadu","157","50","T2",30,25,0,NA
"Kakadu","157","52","T2",60,60,0,NA
"Kakadu","157","54","T2",20,60,0,NA
"Kakadu","157","56","T2",20,70,0,NA
"Kakadu","157","58","T2",15,40,0,NA
"Kakadu","157","60","T2",35,55,0,NA
"Kakadu","157","62","T2",30,60,0,NA
"Kakadu","157","64","T2",30,60,0,NA
"Kakadu","157","66","T2",70,30,0,NA
"Kakadu","157","68","T2",35,30,0,NA
"Kakadu","157","70","T2",5,5,0,NA
"Kakadu","157","72","T2",20,20,0,NA
"Kakadu","157","74","T2",20,15,0,NA
"Kakadu","157","76","T2",60,30,0,NA
"Kakadu","157","78","T2",25,30,0,NA
"Kakadu","157","0","T3",25,65,0,"1"
"Kakadu","157","2","T3",12,70,0,"1"
"Kakadu","157","4","T3",20,60,0,"1"
"Kakadu","157","6","T3",18,50,0,"1"
"Kakadu","157","8","T3",15,45,0,"1"
"Kakadu","157","10","T3",10,50,0,"1"
"Kakadu","157","12","T3",15,60,0,"1"
"Kakadu","157","14","T3",15,80,0,"1"
"Kakadu","157","16","T3",10,70,0,"1"
"Kakadu","157","18","T3",5,90,0,"1"
"Kakadu","157","20","T3",25,70,0,"1"
"Kakadu","157","22","T3",50,40,0,"1"
"Kakadu","157","24","T3",30,60,0,"1"
"Kakadu","157","26","T3",15,80,0,"1"
"Kakadu","157","28","T3",2,95,0,"1"
"Kakadu","157","30","T3",5,90,0,"1"
"Kakadu","157","32","T3",5,95,0,"1"
"Kakadu","157","34","T3",25,75,0,"1"
"Kakadu","157","36","T3",28,70,0,"1"
"Kakadu","157","38","T3",25,50,0,"1"
"Kakadu","157","40","T3",5,2,0,"1"
"Kakadu","157","42","T3",5,40,20,"1"
"Kakadu","157","44","T3",5,5,10,"1"
"Kakadu","157","46","T3",5,40,10,"0"
"Kakadu","157","48","T3",25,60,0,"0"
"Kakadu","157","50","T3",20,40,15,"1"
"Kakadu","157","52","T3",30,40,10,"1"
"Kakadu","157","54","T3",25,50,5,"1"
"Kakadu","157","56","T3",20,40,20,"1"
"Kakadu","157","58","T3",5,80,0,"1"
"Kakadu","157","60","T3",10,80,0,"1"
"Kakadu","157","62","T3",15,70,0,"1"
"Kakadu","157","64","T3",20,60,0,"1"
"Kakadu","157","66","T3",40,40,0,"1"
"Kakadu","157","68","T3",15,60,0,"1"
"Kakadu","157","70","T3",50,30,10,"1"
"Kakadu","157","72","T3",30,60,0,"1"
"Kakadu","157","74","T3",25,50,10,"1"
"Kakadu","157","76","T3",40,30,10,"1"
"Kakadu","157","78","T3",35,30,15,"1"
"Kakadu","157","0","T5",5,50,0,"1"
"Kakadu","157","2","T5",10,20,0,"1"
"Kakadu","157","4","T5",25,50,0,"1"
"Kakadu","157","6","T5",20,80,0,"1"
"Kakadu","157","8","T5",10,10,0,"0"
"Kakadu","157","10","T5",15,10,10,"1"
"Kakadu","157","12","T5",25,15,0,"1"
"Kakadu","157","14","T5",20,5,0,"1"
"Kakadu","157","16","T5",15,NA,NA,NA
"Kakadu","157","18","T5",5,70,0,"1"
"Kakadu","157","20","T5",15,40,0,"1"
"Kakadu","157","22","T5",10,40,0,"1"
"Kakadu","157","24","T5",10,50,0,"1"
"Kakadu","157","26","T5",10,60,0,"1"
"Kakadu","157","28","T5",5,40,0,"1"
"Kakadu","157","30","T5",5,70,0,"1"
"Kakadu","157","32","T5",1,60,0,"1"
"Kakadu","157","34","T5",10,50,0,"0"
"Kakadu","157","36","T5",10,30,0,"0"
"Kakadu","157","38","T5",5,15,0,"1"
"Kakadu","157","40","T5",10,15,0,"1"
"Kakadu","157","42","T5",20,20,0,"1"
"Kakadu","157","44","T5",10,10,0,"1"
"Kakadu","157","46","T5",15,10,0,"1"
"Kakadu","157","48","T5",25,15,0,"1"
"Kakadu","157","50","T5",10,15,0,"1"
"Kakadu","157","52","T5",18,10,0,"0"
"Kakadu","157","54","T5",18,30,0,"0"
"Kakadu","157","56","T5",30,40,0,"1"
"Kakadu","157","58","T5",18,50,0,"1"
"Kakadu","157","60","T5",17,70,0,"1"
"Kakadu","157","62","T5",20,20,0,"1"
"Kakadu","157","64","T5",25,60,0,"1"
"Kakadu","157","66","T5",35,40,0,"1"
"Kakadu","157","68","T5",40,15,0,"0"
"Kakadu","157","70","T5",30,40,0,"1"
"Kakadu","157","72","T5",35,50,0,"1"
"Kakadu","157","74","T5",20,60,0,"1"
"Kakadu","157","76","T5",32,40,0,"1"
"Kakadu","157","78","T5",30,25,0,"1"
"Kakadu","201","0","T1",30,10,0,"0"
"Kakadu","201","2","T1",60,30,0,"0"
"Kakadu","201","4","T1",95,95,0,"1"
"Kakadu","201","6","T1",60,20,0,"2"
"Kakadu","201","8","T1",80,60,5,"2"
"Kakadu","201","10","T1",85,70,0,"2"
"Kakadu","201","12","T1",98,90,0,"2"
"Kakadu","201","14","T1",100,85,0,"2"
"Kakadu","201","16","T1",100,100,0,"2"
"Kakadu","201","18","T1",100,80,20,"2"
"Kakadu","201","20","T1",100,20,85,"2"
"Kakadu","201","22","T1",100,30,80,"2"
"Kakadu","201","24","T1",100,15,90,"2"
"Kakadu","201","26","T1",100,10,100,"2"
"Kakadu","201","28","T1",100,15,100,"2"
"Kakadu","201","30","T1",100,30,80,"2"
"Kakadu","201","32","T1",100,60,60,"2"
"Kakadu","201","34","T1",100,15,90,"2"
"Kakadu","201","36","T1",100,30,80,"2"
"Kakadu","201","38","T1",100,15,80,"2"
"Kakadu","201","40","T1",98,30,68,"2"
"Kakadu","201","42","T1",100,85,15,"2"
"Kakadu","201","44","T1",100,75,25,"2"
"Kakadu","201","46","T1",100,80,80,"2"
"Kakadu","201","48","T1",100,60,40,"2"
"Kakadu","201","50","T1",100,25,75,"2"
"Kakadu","201","52","T1",100,70,30,"2"
"Kakadu","201","54","T1",100,50,50,"2"
"Kakadu","201","56","T1",100,50,65,"2"
"Kakadu","201","58","T1",100,85,25,"2"
"Kakadu","201","60","T1",100,70,20,"2"
"Kakadu","201","62","T1",100,90,0,"2"
"Kakadu","201","64","T1",95,85,0,"2"
"Kakadu","201","66","T1",80,70,0,"2"
"Kakadu","201","68","T1",85,60,0,"2"
"Kakadu","201","70","T1",20,10,0,"2"
"Kakadu","201","72","T1",10,10,0,"2"
"Kakadu","201","74","T1",50,40,0,"1"
"Kakadu","201","76","T1",50,40,0,"0"
"Kakadu","201","78","T1",50,50,0,"0"
"Kakadu","201","0","T2",85,10,0,NA
"Kakadu","201","2","T2",80,50,0,NA
"Kakadu","201","4","T2",50,20,0,NA
"Kakadu","201","6","T2",85,40,0,NA
"Kakadu","201","8","T2",80,15,0,NA
"Kakadu","201","10","T2",50,40,0,NA
"Kakadu","201","12","T2",90,50,0,NA
"Kakadu","201","14","T2",80,50,0,NA
"Kakadu","201","16","T2",90,50,0,NA
"Kakadu","201","18","T2",90,5,80,NA
"Kakadu","201","20","T2",100,25,60,NA
"Kakadu","201","22","T2",95,30,60,NA
"Kakadu","201","24","T2",95,30,60,NA
"Kakadu","201","26","T2",95,10,80,NA
"Kakadu","201","28","T2",95,10,80,NA
"Kakadu","201","30","T2",90,15,75,NA
"Kakadu","201","32","T2",80,50,30,NA
"Kakadu","201","34","T2",90,40,50,NA
"Kakadu","201","36","T2",100,40,40,NA
"Kakadu","201","38","T2",100,30,70,NA
"Kakadu","201","40","T2",95,30,60,NA
"Kakadu","201","42","T2",100,20,80,NA
"Kakadu","201","44","T2",90,70,20,NA
"Kakadu","201","46","T2",100,20,80,NA
"Kakadu","201","48","T2",90,20,70,NA
"Kakadu","201","50","T2",100,10,90,NA
"Kakadu","201","52","T2",90,70,20,NA
"Kakadu","201","54","T2",90,30,50,NA
"Kakadu","201","56","T2",75,20,50,NA
"Kakadu","201","58","T2",90,10,20,NA
"Kakadu","201","60","T2",90,10,20,NA
"Kakadu","201","62","T2",50,10,0,NA
"Kakadu","201","64","T2",70,30,0,NA
"Kakadu","201","66","T2",80,30,0,NA
"Kakadu","201","68","T2",80,10,0,NA
"Kakadu","201","70","T2",90,30,0,NA
"Kakadu","201","72","T2",90,15,0,NA
"Kakadu","201","74","T2",80,50,0,NA
"Kakadu","201","76","T2",80,60,0,NA
"Kakadu","201","78","T2",50,20,0,NA
"Kakadu","201","0","T3",60,5,0,"0"
"Kakadu","201","2","T3",60,10,0,"1"
"Kakadu","201","4","T3",60,15,0,"1"
"Kakadu","201","6","T3",60,30,0,"1"
"Kakadu","201","8","T3",70,15,5,"1"
"Kakadu","201","10","T3",40,40,0,"1"
"Kakadu","201","12","T3",30,40,0,"1"
"Kakadu","201","14","T3",20,20,0,"1"
"Kakadu","201","16","T3",10,60,0,"2"
"Kakadu","201","18","T3",10,40,20,"2"
"Kakadu","201","20","T3",0,20,80,"2"
"Kakadu","201","22","T3",5,40,50,"1"
"Kakadu","201","24","T3",20,40,40,"1"
"Kakadu","201","26","T3",5,25,70,"2"
"Kakadu","201","28","T3",0,50,50,"2"
"Kakadu","201","30","T3",0,70,30,"2"
"Kakadu","201","32","T3",0,30,70,"2"
"Kakadu","201","34","T3",0,20,60,"2"
"Kakadu","201","36","T3",0,30,30,"2"
"Kakadu","201","38","T3",0,40,60,"2"
"Kakadu","201","40","T3",10,50,40,"2"
"Kakadu","201","42","T3",0,60,40,"2"
"Kakadu","201","44","T3",5,40,45,"1"
"Kakadu","201","46","T3",0,20,80,"1"
"Kakadu","201","48","T3",0,50,20,"1"
"Kakadu","201","50","T3",5,10,85,"1"
"Kakadu","201","52","T3",10,50,25,"1"
"Kakadu","201","54","T3",20,30,40,"1"
"Kakadu","201","56","T3",10,60,30,"1"
"Kakadu","201","58","T3",10,20,30,"1"
"Kakadu","201","60","T3",30,30,30,"1"
"Kakadu","201","62","T3",35,40,5,"1"
"Kakadu","201","64","T3",50,30,0,"1"
"Kakadu","201","66","T3",50,40,0,"1"
"Kakadu","201","68","T3",30,30,0,"1"
"Kakadu","201","70","T3",30,50,0,"1"
"Kakadu","201","72","T3",30,30,5,"1"
"Kakadu","201","74","T3",60,20,0,"0"
"Kakadu","201","76","T3",60,20,0,"0"
"Kakadu","201","78","T3",50,30,0,"0"
"Kakadu","201","0","T4",35,2,0,"0"
"Kakadu","201","2","T4",65,7,0,"0"
"Kakadu","201","4","T4",40,10,0,"0"
"Kakadu","201","6","T4",90,5,0,"1"
"Kakadu","201","8","T4",80,NA,NA,NA
"Kakadu","201","10","T4",15,5,0,"2"
"Kakadu","201","12","T4",95,70,0,"2"
"Kakadu","201","14","T4",15,30,0,"2"
"Kakadu","201","16","T4",20,80,0,"2"
"Kakadu","201","18","T4",90,30,30,"2"
"Kakadu","201","20","T4",5,30,60,"2"
"Kakadu","201","22","T4",2,20,80,"2"
"Kakadu","201","24","T4",5,30,70,"2"
"Kakadu","201","26","T4",3,30,70,"2"
"Kakadu","201","28","T4",4,15,85,"2"
"Kakadu","201","30","T4",NA,2,98,NA
"Kakadu","201","32","T4",NA,2,98,NA
"Kakadu","201","34","T4",1,35,65,NA
"Kakadu","201","36","T4",1,40,40,NA
"Kakadu","201","38","T4",1,40,60,"2"
"Kakadu","201","40","T4",5,30,70,"2"
"Kakadu","201","42","T4",0,30,70,"2"
"Kakadu","201","44","T4",15,70,30,NA
"Kakadu","201","46","T4",3,10,90,NA
"Kakadu","201","48","T4",5,20,80,NA
"Kakadu","201","50","T4",5,20,80,"1"
"Kakadu","201","52","T4",0,20,80,"1"
"Kakadu","201","54","T4",60,30,70,"1"
"Kakadu","201","56","T4",1,15,75,"2"
"Kakadu","201","58","T4",10,20,80,"2"
"Kakadu","201","60","T4",25,15,50,NA
"Kakadu","201","62","T4",50,20,40,"1"
"Kakadu","201","64","T4",20,5,0,"1"
"Kakadu","201","66","T4",60,20,0,"2"
"Kakadu","201","68","T4",45,5,0,"1"
"Kakadu","201","70","T4",45,5,0,"1"
"Kakadu","201","72","T4",90,30,0,"0"
"Kakadu","201","74","T4",70,30,0,"0"
"Kakadu","201","76","T4",70,30,0,"0"
"Kakadu","201","78","T4",70,10,0,"0"
"Kakadu","201",NA,"T4",NA,NA,NA,NA
"Kakadu","202","0","T1",100,5,90,"1"
"Kakadu","202","2","T1",15,10,1,"0"
"Kakadu","202","4","T1",20,15,0,"0"
"Kakadu","202","6","T1",25,15,0,"0"
"Kakadu","202","8","T1",40,35,0,"0"
"Kakadu","202","10","T1",50,20,15,"0"
"Kakadu","202","12","T1",100,0,100,"0"
"Kakadu","202","14","T1",90,20,35,"0"
"Kakadu","202","16","T1",100,5,95,"1"
"Kakadu","202","18","T1",80,40,10,"1"
"Kakadu","202","20","T1",95,5,90,"1"
"Kakadu","202","22","T1",85,25,0,"1"
"Kakadu","202","24","T1",70,60,0,"1"
"Kakadu","202","26","T1",40,40,10,"1"
"Kakadu","202","28","T1",80,70,10,"2"
"Kakadu","202","30","T1",95,30,95,"2"
"Kakadu","202","32","T1",70,5,70,"2"
"Kakadu","202","34","T1",90,20,50,"1"
"Kakadu","202","36","T1",70,15,20,"0"
"Kakadu","202","38","T1",70,20,30,"0"
"Kakadu","202","40","T1",95,75,20,"1"
"Kakadu","202","42","T1",95,40,60,"1"
"Kakadu","202","44","T1",100,10,100,"1"
"Kakadu","202","46","T1",95,75,50,"1"
"Kakadu","202","48","T1",95,40,25,"1"
"Kakadu","202","50","T1",95,40,40,"1"
"Kakadu","202","52","T1",90,70,15,"1"
"Kakadu","202","54","T1",90,75,0,"2"
"Kakadu","202","56","T1",90,80,5,"2"
"Kakadu","202","58","T1",90,80,5,"2"
"Kakadu","202","60","T1",95,70,25,"2"
"Kakadu","202","62","T1",95,15,85,"2"
"Kakadu","202","64","T1",80,50,20,"1"
"Kakadu","202","66","T1",75,25,35,"0"
"Kakadu","202","68","T1",60,10,5,"0"
"Kakadu","202","70","T1",100,5,100,"1"
"Kakadu","202","72","T1",50,10,0,"0"
"Kakadu","202","74","T1",50,15,0,"0"
"Kakadu","202","76","T1",95,15,95,"1"
"Kakadu","202","78","T1",75,15,20,"1"
"Kakadu","202","0","T2",1,1,95,NA
"Kakadu","202","2","T2",70,5,0,NA
"Kakadu","202","4","T2",12,5,3,NA
"Kakadu","202","6","T2",40,50,1,NA
"Kakadu","202","8","T2",45,20,0,NA
"Kakadu","202","10","T2",30,20,15,NA
"Kakadu","202","12","T2",0,0,100,NA
"Kakadu","202","14","T2",0,0,100,NA
"Kakadu","202","16","T2",0,0,100,NA
"Kakadu","202","18","T2",30,20,10,NA
"Kakadu","202","20","T2",5,5,75,NA
"Kakadu","202","22","T2",25,5,0,NA
"Kakadu","202","24","T2",60,20,5,NA
"Kakadu","202","26","T2",10,10,15,NA
"Kakadu","202","28","T2",5,5,15,NA
"Kakadu","202","30","T2",10,30,60,NA
"Kakadu","202","32","T2",1,0,98,NA
"Kakadu","202","34","T2",3,1,95,NA
"Kakadu","202","36","T2",3,1,15,NA
"Kakadu","202","38","T2",10,1,60,NA
"Kakadu","202","40","T2",4,60,15,NA
"Kakadu","202","42","T2",2,20,70,NA
"Kakadu","202","44","T2",99,1,98,NA
"Kakadu","202","46","T2",80,20,30,NA
"Kakadu","202","48","T2",60,10,10,NA
"Kakadu","202","50","T2",40,10,15,NA
"Kakadu","202","52","T2",85,30,15,NA
"Kakadu","202","54","T2",80,5,0,NA
"Kakadu","202","56","T2",80,5,15,NA
"Kakadu","202","58","T2",80,10,10,NA
"Kakadu","202","60","T2",70,10,20,NA
"Kakadu","202","62","T2",7,5,80,NA
"Kakadu","202","64","T2",70,5,10,NA
"Kakadu","202","66","T2",55,10,30,NA
"Kakadu","202","68","T2",25,5,2,NA
"Kakadu","202","70","T2",2,1,98,NA
"Kakadu","202","72","T2",65,10,0,NA
"Kakadu","202","74","T2",25,10,0,NA
"Kakadu","202","76","T2",1,2,98,NA
"Kakadu","202","78","T2",25,10,0,NA
"Kakadu","202","0","T3",3,5,95,"2"
"Kakadu","202","2","T3",25,75,0,"1"
"Kakadu","202","4","T3",45,55,0,"0"
"Kakadu","202","6","T3",32,70,1,"0"
"Kakadu","202","8","T3",31,70,0,"0"
"Kakadu","202","10","T3",30,70,15,"0"
"Kakadu","202","12","T3",2,0,98,"0"
"Kakadu","202","14","T3",27,20,60,"0"
"Kakadu","202","16","T3",0,0,100,"1"
"Kakadu","202","18","T3",70,30,10,"1"
"Kakadu","202","20","T3",50,5,60,"1"
"Kakadu","202","22","T3",52,50,5,"1"
"Kakadu","202","24","T3",84,20,5,"1"
"Kakadu","202","26","T3",43,50,15,"2"
"Kakadu","202","28","T3",4,90,5,"2"
"Kakadu","202","30","T3",12,30,60,"2"
"Kakadu","202","32","T3",7,10,96,"2"
"Kakadu","202","34","T3",0,2,98,"0"
"Kakadu","202","36","T3",28,30,40,"0"
"Kakadu","202","38","T3",16,5,60,"0"
"Kakadu","202","40","T3",1,80,15,"2"
"Kakadu","202","42","T3",7,30,70,"2"
"Kakadu","202","44","T3",0,5,100,"1"
"Kakadu","202","46","T3",12,70,30,"1"
"Kakadu","202","48","T3",20,80,10,"0"
"Kakadu","202","50","T3",11,75,10,"0"
"Kakadu","202","52","T3",15,80,15,"1"
"Kakadu","202","54","T3",11,90,10,"2"
"Kakadu","202","56","T3",31,70,0,"1"
"Kakadu","202","58","T3",19,80,5,"1"
"Kakadu","202","60","T3",19,75,25,"2"
"Kakadu","202","62","T3",26,20,80,"1"
"Kakadu","202","64","T3",42,60,10,"1"
"Kakadu","202","66","T3",73,20,30,"0"
"Kakadu","202","68","T3",67,30,20,"0"
"Kakadu","202","70","T3",0,0,100,"0"
"Kakadu","202","72","T3",3,10,0,"0"
"Kakadu","202","74","T3",8,80,0,"1"
"Kakadu","202","76","T3",2,2,98,"0"
"Kakadu","202","78","T3",37,30,10,"0"
"Kakadu","202","0","T4",2,2,95,"2"
"Kakadu","202","2","T4",70,60,0,"2"
"Kakadu","202","4","T4",40,10,0,"1"
"Kakadu","202","6","T4",60,30,5,"0"
"Kakadu","202","8","T4",90,30,0,"0"
"Kakadu","202","10","T4",90,20,15,"0"
"Kakadu","202","12","T4",95,20,100,"0"
"Kakadu","202","14","T4",60,5,35,"1"
"Kakadu","202","16","T4",15,5,10,"1"
"Kakadu","202","18","T4",85,60,30,"1"
"Kakadu","202","20","T4",80,70,5,"1"
"Kakadu","202","22","T4",70,10,5,"1"
"Kakadu","202","24","T4",85,70,0,"2"
"Kakadu","202","26","T4",65,70,10,"2"
"Kakadu","202","28","T4",70,80,0,"2"
"Kakadu","202","30","T4",2,15,100,"2"
"Kakadu","202","32","T4",2,10,90,"2"
"Kakadu","202","34","T4",7,5,95,"1"
"Kakadu","202","36","T4",15,10,25,"0"
"Kakadu","202","38","T4",40,20,60,"0"
"Kakadu","202","40","T4",30,70,15,"2"
"Kakadu","202","42","T4",10,30,70,"0"
"Kakadu","202","44","T4",3,20,80,"2"
"Kakadu","202","46","T4",40,30,50,"1"
"Kakadu","202","48","T4",30,60,30,"0"
"Kakadu","202","50","T4",95,80,15,"1"
"Kakadu","202","52","T4",90,90,10,"1"
"Kakadu","202","54","T4",90,95,0,"0"
"Kakadu","202","56","T4",90,95,0,"1"
"Kakadu","202","58","T4",40,70,0,"1"
"Kakadu","202","60","T4",50,80,20,"1"
"Kakadu","202","62","T4",40,20,80,"0"
"Kakadu","202","64","T4",70,95,10,"0"
"Kakadu","202","66","T4",20,25,50,"0"
"Kakadu","202","68","T4",35,10,30,"1"
"Kakadu","202","70","T4",2,1,98,"0"
"Kakadu","202","72","T4",25,5,0,"1"
"Kakadu","202","74","T4",60,20,0,"0"
"Kakadu","202","76","T4",10,5,85,"0"
"Kakadu","202","78","T4",40,10,15,"0"
"Kakadu","203","0","T1",25,5,0,"0"
"Kakadu","203","2","T1",15,5,5,"0"
"Kakadu","203","4","T1",50,15,0,"0"
"Kakadu","203","6","T1",60,15,10,"0"
"Kakadu","203","8","T1",40,20,5,"0"
"Kakadu","203","10","T1",40,15,10,"0"
"Kakadu","203","12","T1",60,10,5,"0"
"Kakadu","203","14","T1",50,40,5,"0"
"Kakadu","203","16","T1",50,10,10,"0"
"Kakadu","203","18","T1",50,5,20,"1"
"Kakadu","203","20","T1",70,15,40,"1"
"Kakadu","203","22","T1",30,10,15,"2"
"Kakadu","203","24","T1",40,10,10,"1"
"Kakadu","203","26","T1",30,10,20,"1"
"Kakadu","203","28","T1",60,10,5,"1"
"Kakadu","203","30","T1",70,5,5,"1"
"Kakadu","203","32","T1",80,5,10,"1"
"Kakadu","203","34","T1",60,10,5,"1"
"Kakadu","203","36","T1",90,5,30,"1"
"Kakadu","203","38","T1",60,10,20,"1"
"Kakadu","203","40","T1",90,20,40,"1"
"Kakadu","203","42","T1",90,5,60,"1"
"Kakadu","203","44","T1",40,0,40,"1"
"Kakadu","203","46","T1",80,10,5,"1"
"Kakadu","203","48","T1",40,5,20,"1"
"Kakadu","203","50","T1",40,0,15,"0"
"Kakadu","203","52","T1",70,5,15,"0"
"Kakadu","203","54","T1",50,5,15,"0"
"Kakadu","203","56","T1",40,5,5,"0"
"Kakadu","203","58","T1",25,10,5,"0"
"Kakadu","203","60","T1",25,5,5,"1"
"Kakadu","203","62","T1",40,5,5,"1"
"Kakadu","203","64","T1",70,10,0,"1"
"Kakadu","203","66","T1",80,5,40,"1"
"Kakadu","203","68","T1",30,5,5,"1"
"Kakadu","203","70","T1",80,5,0,"1"
"Kakadu","203","72","T1",40,15,5,"1"
"Kakadu","203","74","T1",30,0,5,"1"
"Kakadu","203","76","T1",15,0,5,"1"
"Kakadu","203","78","T1",40,0,10,"1"
"Kakadu","203","0","T2",15,0,20,NA
"Kakadu","203","2","T2",35,5,0,NA
"Kakadu","203","4","T2",50,5,5,NA
"Kakadu","203","6","T2",25,5,5,NA
"Kakadu","203","8","T2",12,10,10,NA
"Kakadu","203","10","T2",12,3,20,NA
"Kakadu","203","12","T2",25,2,20,NA
"Kakadu","203","14","T2",6,20,5,NA
"Kakadu","203","16","T2",50,10,0,NA
"Kakadu","203","18","T2",20,5,15,NA
"Kakadu","203","20","T2",20,5,10,NA
"Kakadu","203","22","T2",25,3,5,NA
"Kakadu","203","24","T2",25,3,8,NA
"Kakadu","203","26","T2",15,3,20,NA
"Kakadu","203","28","T2",25,2,15,NA
"Kakadu","203","30","T2",50,5,5,NA
"Kakadu","203","32","T2",30,2,5,NA
"Kakadu","203","34","T2",25,3,5,NA
"Kakadu","203","36","T2",20,5,25,NA
"Kakadu","203","38","T2",15,3,15,NA
"Kakadu","203","40","T2",70,20,30,NA
"Kakadu","203","42","T2",90,5,60,NA
"Kakadu","203","44","T2",70,30,30,NA
"Kakadu","203","46","T2",60,10,5,NA
"Kakadu","203","48","T2",80,5,15,NA
"Kakadu","203","50","T2",80,1,20,NA
"Kakadu","203","52","T2",60,5,20,NA
"Kakadu","203","54","T2",50,5,15,NA
"Kakadu","203","56","T2",50,1,5,NA
"Kakadu","203","58","T2",40,5,10,NA
"Kakadu","203","60","T2",60,15,10,NA
"Kakadu","203","62","T2",90,60,5,NA
"Kakadu","203","64","T2",60,20,0,NA
"Kakadu","203","66","T2",80,40,25,NA
"Kakadu","203","68","T2",50,15,5,NA
"Kakadu","203","70","T2",60,15,5,NA
"Kakadu","203","72","T2",80,10,5,NA
"Kakadu","203","74","T2",30,5,5,NA
"Kakadu","203","76","T2",50,5,5,NA
"Kakadu","203","78","T2",80,20,10,NA
"Kakadu","203","0","T3",25,20,20,"0"
"Kakadu","203","2","T3",35,10,20,"0"
"Kakadu","203","4","T3",45,10,25,"0"
"Kakadu","203","6","T3",30,10,15,"0"
"Kakadu","203","8","T3",35,5,20,"0"
"Kakadu","203","10","T3",35,10,25,"0"
"Kakadu","203","12","T3",20,5,20,"0"
"Kakadu","203","14","T3",30,10,20,"1"
"Kakadu","203","16","T3",40,5,15,"1"
"Kakadu","203","18","T3",30,15,20,"1"
"Kakadu","203","20","T3",50,5,0,"1"
"Kakadu","203","22","T3",50,5,20,"1"
"Kakadu","203","24","T3",15,10,30,"0"
"Kakadu","203","26","T3",20,5,40,"1"
"Kakadu","203","28","T3",25,NA,NA,NA
"Kakadu","203","30","T3",20,5,15,"1"
"Kakadu","203","32","T3",50,5,15,"1"
"Kakadu","203","34","T3",30,5,20,"1"
"Kakadu","203","36","T3",40,5,25,"1"
"Kakadu","203","38","T3",30,20,30,"1"
"Kakadu","203","40","T3",35,20,25,"1"
"Kakadu","203","42","T3",15,5,50,"1"
"Kakadu","203","44","T3",10,5,65,"1"
"Kakadu","203","46","T3",30,5,5,"1"
"Kakadu","203","48","T3",30,5,30,"1"
"Kakadu","203","50","T3",30,5,25,"0"
"Kakadu","203","52","T3",30,10,35,"0"
"Kakadu","203","54","T3",20,5,50,"0"
"Kakadu","203","56","T3",45,5,20,"0"
"Kakadu","203","58","T3",20,NA,NA,NA
"Kakadu","203","60","T3",35,10,30,"1"
"Kakadu","203","62","T3",35,30,10,"1"
"Kakadu","203","64","T3",15,15,35,"1"
"Kakadu","203","66","T3",45,5,30,"1"
"Kakadu","203","68","T3",15,10,30,"1"
"Kakadu","203","70","T3",15,20,20,"1"
"Kakadu","203","72","T3",40,10,10,"1"
"Kakadu","203","74","T3",30,15,30,"0"
"Kakadu","203","76","T3",15,15,40,"0"
"Kakadu","203","78","T3",25,25,15,"0"
"Kakadu","203","0","T4",30,1,0,"0"
"Kakadu","203","2","T4",70,1,0,"0"
"Kakadu","203","4","T4",35,5,0,"0"
"Kakadu","203","6","T4",50,1,2,"0"
"Kakadu","203","8","T4",30,2,0,"0"
"Kakadu","203","10","T4",35,5,0,"0"
"Kakadu","203","12","T4",30,2,0,"0"
"Kakadu","203","14","T4",40,20,5,"1"
"Kakadu","203","16","T4",60,5,0,"1"
"Kakadu","203","18","T4",60,5,10,"1"
"Kakadu","203","20","T4",35,5,0,"1"
"Kakadu","203","22","T4",30,2,5,"1"
"Kakadu","203","24","T4",50,15,5,"1"
"Kakadu","203","26","T4",17,5,60,"1"
"Kakadu","203","28","T4",25,1,0,"1"
"Kakadu","203","30","T4",20,20,5,"1"
"Kakadu","203","32","T4",40,20,5,"0"
