"id","visit_code","veg_species","structural_layer","comments"
"19548","012-7-47-1","Baumea rubiginosa","Understorey",""
"19549","012-7-47-1","Caustis recurvata","Understorey",""
"19550","012-7-47-1","Dillwynia floribunda var. floribunda","Understorey",""
"19551","012-7-47-1","Bauera rubioides","Understorey",""
"19552","012-7-47-2","Banksia ericifolia","Mid Storey",""
"19553","012-7-47-2","Allocasuarina distyla","Mid Storey",""
"19554","012-7-47-2","Leptospermum rotundifolium","Mid Storey",""
"19555","012-7-47-2","Xanthorrhoea resinifera","Understorey",""
"19556","012-7-47-2","Pultenaea daphnoides","Understorey",""
"19557","012-7-47-2","Leptospermum rotundifolium","Understorey",""
"19558","012-7-47-2","Leptospermum laevigatum","Understorey",""
"19559","012-7-47-2","Imperata cylindrica var. major","Understorey",""
"19560","012-7-47-2","Gahnia sp.","Understorey",""
"19561","012-7-47-2","Epacris microphylla var. microphylla","Understorey",""
"19562","012-7-47-2","Darwinia leptantha","Understorey",""
"19563","012-7-47-2","Banksia ericifolia","Understorey",""
"19564","012-7-47-2","Allocasuarina distyla","Understorey",""
"19565","012-7-47-2","Gonocarpus teucrioides","Understorey",""
"19566","012-7-47-2","Dillwynia floribunda var. floribunda","Understorey",""
"19567","012-7-47-2","Leucopogon ericoides","Understorey",""
"19568","012-7-47-2","Baumea juncea","Understorey",""
"19569","012-7-47-2","Entolasia marginata","Understorey",""
"19570","012-7-47-2","Xanthosia pilosa","Understorey",""
"19571","012-7-47-2","Hakea teretifolia","Understorey",""
"19572","012-7-47-2","Acacia longifolia","Understorey",""
"19573","012-7-68-1","Banksia ericifolia","Mid Storey",""
"19574","012-7-68-1","Viminaria juncea","Mid Storey",""
"19575","012-7-68-1","Sprengelia incarnata","Understorey",""
"19576","012-7-68-1","Hakea teretifolia","Understorey",""
"19577","012-7-68-1","Gymnoschoenus sphaerocephalus","Understorey",""
"19578","012-7-68-1","Gleichenia dicarpa","Understorey",""
"19579","012-7-68-1","Gahnia clarkei","Understorey",""
"19580","012-7-68-1","Epacris obtusifolia","Understorey",""
"19581","012-7-68-1","Darwinia leptantha","Understorey",""
"19582","012-7-68-1","Callistemon citrinus","Understorey",""
"19583","012-7-68-1","Bauera rubioides","Understorey",""
"19584","012-7-68-1","Banksia ericifolia","Understorey",""
"19585","012-7-68-1","Acacia suaveolens","Understorey",""
"19586","012-7-68-1","Burchardia umbellata","Understorey",""
"19587","012-7-68-1","Boronia barkeriana","Understorey",""
"19588","012-7-68-1","Leptocarpus tenax","Understorey",""
"19589","012-7-68-1","Juncus usitatus","Understorey",""
"19590","012-7-68-1","Sphaerolobium vimineum","Understorey",""
"19591","012-7-68-1","Drosera binata","Understorey",""
"19592","012-7-68-1","Leptospermum juniperinum","Understorey",""
"19593","012-7-68-1","Empodisma minus","Understorey",""
"19594","012-7-68-1","Styphelia triflora","Understorey",""
"19595","012-7-68-1","Xanthosia pilosa","Understorey",""
"19596","012-7-68-1","Xyris operculata","Understorey",""
"19597","012-7-68-1","Cassytha glabella","Understorey",""
"19598","012-7-68-1","Baeckea linifolia","Understorey",""
"19599","012-7-68-1","Eurychorda complanata","Understorey",""
"19600","012-7-68-1","Lepidosperma filiforme","Understorey",""
"19601","012-7-68-1","Selaginella uliginosa","Understorey",""
"19602","012-7-68-1","Dillwynia retorta","Understorey",""
"19603","012-7-68-2","Viminaria juncea","Mid Storey",""
"19604","012-7-68-2","Banksia ericifolia","Mid Storey",""
"19605","012-7-68-2","Acacia longifolia","Mid Storey",""
"19606","012-7-68-2","Gleichenia dicarpa","Mid Storey",""
"19607","012-7-68-2","Sprengelia incarnata","Understorey",""
"19608","012-7-68-2","Eurychorda complanata","Understorey",""
"19609","012-7-68-2","Pteridium esculentum","Understorey",""
"19610","012-7-68-2","Gymnoschoenus sphaerocephalus","Understorey",""
"19611","012-7-68-2","Gleichenia dicarpa","Understorey",""
"19612","012-7-68-2","Gahnia clarkei","Understorey",""
"19613","012-7-68-2","Epacris obtusifolia","Understorey",""
"19614","012-7-68-2","Cassytha glabella","Understorey",""
"19615","012-7-68-2","Banksia ericifolia","Understorey",""
"19616","012-7-68-2","Acacia suaveolens","Understorey",""
"19617","012-7-68-2","Drosera binata","Understorey",""
"19618","012-7-68-2","Juncus usitatus","Understorey",""
"19619","012-7-68-2","Billardiera scandens","Understorey",""
"19620","012-7-68-2","Pultenaea daphnoides","Understorey",""
"19621","012-7-68-2","Bauera rubioides","Understorey",""
"19622","012-7-68-2","Leptospermum juniperinum","Understorey",""
"19623","012-7-68-2","Xyris operculata","Understorey",""
"19624","012-7-68-2","Empodisma minus","Understorey",""
"19625","012-7-68-2","Lepidosperma filiforme","Understorey",""
"19626","012-7-73-1","Melaleuca squarrosa","Mid Storey",""
"19627","012-7-73-1","Melaleuca sieberi","Mid Storey",""
"19628","012-7-73-1","Leptospermum rotundifolium","Mid Storey",""
"19629","012-7-73-1","Banksia ericifolia","Mid Storey",""
"19630","012-7-73-1","Xanthorrhoea resinifera","Understorey",""
"19631","012-7-73-1","Pteridium esculentum","Understorey",""
"19632","012-7-73-1","Melaleuca squarrosa","Understorey",""
"19633","012-7-73-1","Leptospermum rotundifolium","Understorey",""
"19634","012-7-73-1","Lepidosperma forsythii","Understorey",""
"19635","012-7-73-1","Helichrysum elatum","Understorey",""
"19636","012-7-73-1","Gleichenia dicarpa","Understorey",""
"19637","012-7-73-1","Gahnia clarkei","Understorey",""
"19638","012-7-73-1","Epacris microphylla var. microphylla","Understorey",""
"19639","012-7-73-1","Callistemon citrinus","Understorey",""
"19640","012-7-73-1","Baumea acuta","Understorey",""
"19641","012-7-73-1","Bauera rubioides","Understorey",""
"19642","012-7-73-1","Banksia ericifolia","Understorey",""
"19643","012-7-73-1","Lepyrodia scariosa","Understorey",""
"19644","012-7-73-1","Eurychorda complanata","Understorey",""
"19645","012-7-73-1","Drosera spathulata","Understorey",""
"19646","012-7-73-1","Xanthosia pilosa","Understorey",""
"19647","012-7-73-1","Melaleuca sieberi","Understorey",""
"19648","012-7-73-1","Entolasia stricta","Understorey",""
"19649","012-7-73-1","Utricularia lateriflora","Understorey",""
"19650","012-7-73-1","Dampiera stricta","Understorey",""
"19651","012-7-73-1","Baumea teretifolia","Understorey",""
"19652","012-7-73-1","Xyris operculata","Understorey",""
"19653","012-7-73-1","Epacris obtusifolia","Understorey",""
"19654","012-7-73-1","Imperata cylindrica var. major","Understorey",""
"19655","012-7-73-1","Drosera peltata","Understorey",""
"19656","012-7-73-1","Elaeocarpus reticulatus","Understorey",""
"19657","012-7-73-1","Lepidosperma concavum","Understorey",""
"19658","012-7-73-1","Billardiera scandens","Understorey",""
"19659","012-7-73-2","Melaleuca squarrosa","Mid Storey",""
"19660","012-7-73-2","Melaleuca sieberi","Mid Storey",""
"19661","012-7-73-2","Leptospermum laevigatum","Mid Storey",""
"19662","012-7-73-2","Banksia ericifolia","Mid Storey",""
"19663","012-7-73-2","Leptospermum rotundifolium","Mid Storey",""
"19664","012-7-73-2","Xanthorrhoea resinifera","Understorey",""
"19665","012-7-73-2","Pteridium esculentum","Understorey",""
"19666","012-7-73-2","Monotoca elliptica","Understorey",""
"19667","012-7-73-2","Melaleuca squarrosa","Understorey",""
"19668","012-7-73-2","Melaleuca sieberi","Understorey",""
"19669","012-7-73-2","Leptospermum rotundifolium","Understorey",""
"19670","012-7-73-2","Leptospermum laevigatum","Understorey",""
"19671","012-7-73-2","Lepidosperma forsythii","Understorey",""
"19672","012-7-73-2","Lepidosperma concavum","Understorey",""
"19673","012-7-73-2","Gleichenia dicarpa","Understorey",""
"19674","012-7-73-2","Gahnia clarkei","Understorey",""
"19675","012-7-73-2","Epacris microphylla var. microphylla","Understorey",""
"19676","012-7-73-2","Caustis flexuosa","Understorey",""
"19677","012-7-73-2","Callistemon citrinus","Understorey",""
"19678","012-7-73-2","Bauera rubioides","Understorey",""
"19679","012-7-73-2","Banksia paludosa","Understorey",""
"19680","012-7-73-2","Xanthosia pilosa","Understorey",""
"19681","012-7-73-2","Banksia ericifolia","Understorey",""
"19682","012-7-73-2","Eurychorda complanata","Understorey",""
"19683","012-7-73-2","Empodisma minus","Understorey",""
"19684","012-7-73-2","Dampiera stricta","Understorey",""
"19685","012-7-73-2","Dillwynia retorta","Understorey",""
"19686","012-7-73-2","Drosera peltata","Understorey",""
"19687","012-7-73-2","Leucopogon lanceolatus","Understorey",""
"19688","012-7-73-2","Hibbertia scandens","Understorey",""
"19689","012-7-73-2","Cissus hypoglauca","Understorey",""
"19690","012-7-73-2","Entolasia stricta","Understorey",""
"19691","012-7-73-2","Epacris sp.","Understorey",""
"19692","012-7-73-2","Darwinia leptantha","Understorey",""
"19693","012-7-73-2","Epacris obtusifolia","Understorey",""
"19694","012-7-73-2","Thysanotus juncifolius","Understorey",""
"19695","012-7-73-2","Thelionema umbellatum","Understorey",""
"19696","012-7-73-2","Baumea teretifolia","Understorey",""
"19697","012-7-73-2","Lepyrodia scariosa","Understorey",""
"19698","012-7-78-1","Viminaria juncea","Mid Storey",""
"19699","012-7-78-1","Corymbia gummifera","Mid Storey",""
"19700","012-7-78-1","Casuarina glauca","Mid Storey",""
"19701","012-7-78-1","Banksia ericifolia","Mid Storey",""
"19702","012-7-78-1","Viminaria juncea","Understorey",""
"19703","012-7-78-1","Melaleuca squarrosa","Understorey",""
"19704","012-7-78-1","Lomandra longifolia","Understorey",""
"19705","012-7-78-1","Leptospermum laevigatum","Understorey",""
"19706","012-7-78-1","Leptospermum polygalifolium","Understorey",""
"19707","012-7-78-1","Lepyrodia anarthria","Understorey",""
"19708","012-7-78-1","Imperata cylindrica var. major","Understorey",""
"19709","012-7-78-1","Hakea teretifolia","Understorey",""
"19710","012-7-78-1","Dodonaea triquetra","Understorey",""
"19711","012-7-78-1","Dianella caerulea","Understorey",""
"19712","012-7-78-1","Corymbia gummifera","Understorey",""
"19713","012-7-78-1","Banksia integrifolia","Understorey",""
"19714","012-7-78-1","Banksia ericifolia","Understorey",""
"19715","012-7-78-1","Acacia longifolia","Understorey",""
"19716","012-7-78-1","Monotoca elliptica","Understorey",""
"19717","012-7-78-1","Entolasia stricta","Understorey",""
"19718","012-7-78-1","Cassytha pubescens","Understorey",""
"19719","012-7-78-1","Comesperma volubile","Understorey",""
"19720","012-7-78-1","Baumea juncea","Understorey",""
"19721","012-7-78-1","Persoonia linearis","Understorey",""
"19722","012-7-78-1","Casuarina glauca","Understorey",""
"19723","012-7-78-1","Opercularia aspera","Understorey",""
"19724","012-7-78-1","Poranthera microphylla","Understorey",""
"19725","012-7-78-1","Billardiera scandens","Understorey",""
"19726","012-7-78-1","Banksia serrata","Understorey",""
"19728","012-7-78-1","Goodenia ovata","Understorey",""
"19729","012-7-78-1","Persoonia levis","Understorey",""
"19730","012-7-78-1","Hibbertia scandens","Understorey",""
"19731","012-7-78-1","Leptospermum squarrosum","Understorey",""
"19732","012-7-78-1","Gahnia clarkei","Understorey",""
"19733","012-7-78-1","Gahnia filum","Understorey",""
"19734","012-7-78-2","Viminaria juncea","Mid Storey",""
"19735","012-7-78-2","Melaleuca squarrosa","Mid Storey",""
"19736","012-7-78-2","Melaleuca linariifolia","Mid Storey",""
"19737","012-7-78-2","Eucalyptus botryoides","Mid Storey",""
"19738","012-7-78-2","Banksia ericifolia","Mid Storey",""
"19739","012-7-78-2","Acacia longifolia","Mid Storey",""
"19740","012-7-78-2","Leptospermum juniperinum","Mid Storey",""
"19741","012-7-78-2","Viminaria juncea","Understorey",""
"19742","012-7-78-2","Melaleuca squarrosa","Understorey",""
"19743","012-7-78-2","Lomandra longifolia","Understorey",""
"19744","012-7-78-2","Leptospermum polygalifolium","Understorey",""
"19745","012-7-78-2","Lepyrodia anarthria","Understorey",""
"19746","012-7-78-2","Hibbertia scandens","Understorey",""
"19747","012-7-78-2","Gleichenia dicarpa","Understorey",""
"19748","012-7-78-2","Entolasia marginata","Understorey",""
"19749","012-7-78-2","Dodonaea triquetra","Understorey",""
"19750","012-7-78-2","Dianella caerulea","Understorey",""
"19751","012-7-78-2","Billardiera scandens","Understorey",""
"19752","012-7-78-2","Banksia ericifolia","Understorey",""
"19753","012-7-78-2","Monotoca elliptica","Understorey",""
"19754","012-7-78-2","Gahnia filum","Understorey",""
"19755","012-7-78-2","Baumea juncea","Understorey",""
"19756","012-7-78-2","Melaleuca hypericifolia","Understorey",""
"19757","012-7-78-2","Comesperma volubile","Understorey",""
"19758","012-7-78-2","Casuarina glauca","Understorey",""
"19759","012-7-78-2","Empodisma minus","Understorey",""
"19760","012-7-78-2","Entolasia stricta","Understorey",""
"19761","012-7-78-2","Viola hederacea","Understorey",""
"19762","012-7-78-2","Lagenifera stipitata","Understorey",""
"19763","012-7-78-2","Bauera rubioides","Understorey",""
"19764","012-7-78-2","Goodenia stelligera","Understorey",""
"19765","012-7-78-2","Hibbertia empetrifolia","Understorey",""
"19766","012-7-78-2","Melaleuca linariifolia","Understorey",""
"19767","012-7-78-2","Banksia integrifolia","Understorey",""
"19768","012-7-78-2","Opercularia aspera","Understorey",""
"19769","012-7-78-2","Goodenia ovata","Understorey",""
"19771","012-7-78-2","Persoonia linearis","Understorey",""
"19772","012-7-78-2","Pimelea linifolia","Understorey",""
"19773","012-7-78-2","Leptocarpus tenax","Understorey",""
"19774","012-7-78-2","Gonocarpus teucrioides","Understorey",""
"19775","012-7-78-2","Gonocarpus micranthus subsp. micranthus","Understorey",""
"19776","012-7-78-2","Schoenus apogon","Understorey",""
"19777","012-7-78-2","Schoenus brevifolius","Understorey",""
"19778","012-7-78-2","Sphaerolobium vimineum","Understorey",""
"19779","012-7-78-2","Hydrocotyle peduncularis","Understorey",""
"19780","012-7-78-2","Leptospermum juniperinum","Understorey",""
"19781","012-7-78-2","Baumea rubiginosa","Understorey",""
"19782","012-7-82-1","Melaleuca squarrosa","Mid Storey",""
"19783","012-7-82-1","Banksia ericifolia","Mid Storey",""
"19784","012-7-82-1","Xanthorrhoea resinifera","Understorey",""
"19785","012-7-82-1","Melaleuca squarrosa","Understorey",""
"19786","012-7-82-1","Leptospermum juniperinum","Understorey",""
"19787","012-7-82-1","Lepidosperma forsythii","Understorey",""
"19788","012-7-82-1","Hibbertia scandens","Understorey",""
"19789","012-7-82-1","Gleichenia dicarpa","Understorey",""
"19790","012-7-82-1","Gahnia clarkei","Understorey",""
"19791","012-7-82-1","Epacris microphylla var. microphylla","Understorey",""
"19792","012-7-82-1","Caustis flexuosa","Understorey",""
"19793","012-7-82-1","Callistemon citrinus","Understorey",""
"19794","012-7-82-1","Bauera rubioides","Understorey",""
"19795","012-7-82-1","Banksia ericifolia","Understorey",""
"19796","012-7-82-1","Empodisma minus","Understorey",""
"19797","012-7-82-1","Helichrysum elatum","Understorey",""
"19798","012-7-82-1","Cissus hypoglauca","Understorey",""
"19799","012-7-82-1","Drosera peltata","Understorey",""
"19800","012-7-82-1","Leucopogon juniperinus","Understorey",""
"19801","012-7-82-1","Selaginella uliginosa","Understorey",""
"19802","012-7-82-1","Acacia suaveolens","Understorey",""
"19803","012-7-82-1","Leptospermum laevigatum","Understorey",""
"19804","012-7-82-1","Lepyrodia muelleri","Understorey",""
"19805","012-7-82-1","Sphaerolobium vimineum","Understorey",""
"19806","012-7-82-1","Leptospermum squarrosum","Understorey",""
"19807","012-7-82-1","Leptospermum polygalifolium","Understorey",""
"19808","012-7-82-1","Lepidosperma filiforme","Understorey",""
"19809","012-7-82-1","Eurychorda complanata","Understorey",""
"19810","012-7-82-1","Pultenaea daphnoides","Understorey",""
"19811","012-7-82-1","Leptocarpus tenax","Understorey",""
"19812","012-7-82-1","Acacia longifolia","Understorey",""
"19813","012-7-82-1","Gahnia sieberana","Understorey",""
"19814","012-7-82-1","Xyris gracilis ssp. gracilis","Understorey",""
"19815","012-7-82-1","Epacris obtusifolia","Understorey",""
"19816","012-7-82-1","Utricularia dichotoma","Understorey",""
"19817","012-7-82-1","Entolasia stricta","Understorey",""
"19818","012-7-82-2","Banksia ericifolia","Mid Storey",""
"19819","012-7-82-2","Melaleuca squarrosa","Mid Storey",""
"19820","012-7-82-2","Pteridium esculentum","Understorey",""
"19821","012-7-82-2","Melaleuca squarrosa","Understorey",""
"19822","012-7-82-2","Leptospermum squarrosum","Understorey",""
"19823","012-7-82-2","Lepidosperma forsythii","Understorey",""
"19824","012-7-82-2","Gleichenia dicarpa","Understorey",""
"19825","012-7-82-2","Gahnia clarkei","Understorey",""
"19826","012-7-82-2","Epacris microphylla var. microphylla","Understorey",""
"19827","012-7-82-2","Callistemon citrinus","Understorey",""
"19828","012-7-82-2","Bauera rubioides","Understorey",""
"19829","012-7-82-2","Banksia ericifolia","Understorey",""
"19830","012-7-82-2","Dillwynia floribunda var. floribunda","Understorey",""
