"lakeid","year4","sta","depth","taxon","rep","number_indiv"
"TR",2014,5,15.00,"CHAOBORUS LARVAE",5,7
"TR",2014,5,15.00,"CHAOBORUS LARVAE",5,7
"TR",2014,5,15.00,"CHAOBORUS PUPAE",5,5
"TR",2014,5,15.00,"CHAOBORUS PUPAE",5,10
"TR",2014,5,15.00,"CHAOBORUS PUPAE",5,6
"TR",2014,5,15.00,"LEPTODORA",5,1214
"TR",2014,5,15.00,"LEPTODORA",5,859
"TR",2014,5,15.00,"LEPTODORA",5,762
"TR",2014,6,20.00,"MYSIS",6,222
"TR",2014,6,20.00,"MYSIS",6,126
"TR",2014,6,20.00,"MYSIS",6,231
"TR",2014,6,20.00,"CHAOBORUS LARVAE",6,5
"TR",2014,6,20.00,"CHAOBORUS LARVAE",6,7
"TR",2014,6,20.00,"CHAOBORUS LARVAE",6,7
"TR",2014,6,20.00,"CHAOBORUS PUPAE",6,10
"TR",2014,6,20.00,"CHAOBORUS PUPAE",6,9
"TR",2014,6,20.00,"CHAOBORUS PUPAE",6,9
"TR",2014,6,20.00,"LEPTODORA",6,794
"TR",2014,6,20.00,"LEPTODORA",6,1201
"TR",2014,6,20.00,"LEPTODORA",6,1383
"TR",2014,7,25.00,"MYSIS",7,55
"TR",2014,7,25.00,"MYSIS",7,61
"TR",2014,7,25.00,"MYSIS",7,36
"TR",2014,7,25.00,"CHAOBORUS LARVAE",7,10
"TR",2014,7,25.00,"CHAOBORUS LARVAE",7,12
"TR",2014,7,25.00,"CHAOBORUS LARVAE",7,5
"TR",2014,7,25.00,"CHAOBORUS PUPAE",7,2
"TR",2014,7,25.00,"CHAOBORUS PUPAE",7,1
"TR",2014,7,25.00,"CHAOBORUS PUPAE",7,2
"TR",2014,7,25.00,"LEPTODORA",7,587
"TR",2014,7,25.00,"LEPTODORA",7,868
"TR",2014,7,25.00,"LEPTODORA",7,696
"TR",2014,2,32.00,"MYSIS",2,1
"TR",2014,2,32.00,"MYSIS",2,1
"TR",2014,2,32.00,"MYSIS",2,5
"TR",2014,2,32.00,"MYSIS",2,7
"TR",2014,2,32.00,"MYSIS",2,0
"TR",2014,2,32.00,"CHAOBORUS LARVAE",2,21
"TR",2014,2,32.00,"CHAOBORUS LARVAE",2,7
"TR",2014,2,32.00,"CHAOBORUS LARVAE",2,13
"TR",2014,2,32.00,"CHAOBORUS LARVAE",2,18
"TR",2014,2,32.00,"CHAOBORUS LARVAE",2,4
"TR",2014,2,32.00,"CHAOBORUS PUPAE",2,0
"TR",2014,2,32.00,"CHAOBORUS PUPAE",2,0
"TR",2014,2,32.00,"CHAOBORUS PUPAE",2,1
"TR",2014,2,32.00,"CHAOBORUS PUPAE",2,3
"TR",2014,2,32.00,"CHAOBORUS PUPAE",2,0
"TR",2014,2,32.00,"LEPTODORA",2,964
"TR",2014,2,32.00,"LEPTODORA",2,724
"TR",2014,2,32.00,"LEPTODORA",2,520
"TR",2014,2,32.00,"LEPTODORA",2,978
"TR",2014,2,32.00,"LEPTODORA",2,571
"TR",2015,4,10.00,"MYSIS",1,7
"TR",2015,4,10.00,"MYSIS",2,1
"TR",2015,4,10.00,"MYSIS",3,0
"TR",2015,4,10.00,"CHAOBORUS LARVAE",1,0
"TR",2015,4,10.00,"CHAOBORUS LARVAE",2,0
"TR",2015,4,10.00,"CHAOBORUS LARVAE",3,1
"TR",2015,4,10.00,"CHAOBORUS PUPAE",1,0
"TR",2015,4,10.00,"CHAOBORUS PUPAE",2,1
"TR",2015,4,10.00,"CHAOBORUS PUPAE",3,2
"TR",2015,4,10.00,"LEPTODORA",1,0
"TR",2015,4,10.00,"LEPTODORA",2,0
"TR",2015,4,10.00,"LEPTODORA",3,0
"TR",2015,4,10.00,"BYTHOTREPHES",1,39
"TR",2015,4,10.00,"BYTHOTREPHES",2,29
"TR",2015,4,10.00,"BYTHOTREPHES",3,43
"TR",2015,5,15.00,"MYSIS",1,94
"TR",2015,5,15.00,"MYSIS",2,144
"TR",2015,5,15.00,"MYSIS",3,71
"TR",2015,5,15.00,"CHAOBORUS LARVAE",1,0
"TR",2015,5,15.00,"CHAOBORUS LARVAE",2,0
"TR",2015,5,15.00,"CHAOBORUS LARVAE",3,0
"TR",2015,5,15.00,"CHAOBORUS PUPAE",1,3
"TR",2015,5,15.00,"CHAOBORUS PUPAE",2,1
"TR",2015,5,15.00,"CHAOBORUS PUPAE",3,0
"TR",2015,5,15.00,"LEPTODORA",1,0
"TR",2015,5,15.00,"LEPTODORA",2,1
"TR",2015,5,15.00,"LEPTODORA",3,0
"TR",2015,5,15.00,"BYTHOTREPHES",1,29
"TR",2015,5,15.00,"BYTHOTREPHES",2,32
"TR",2015,5,15.00,"BYTHOTREPHES",3,43
"TR",2015,6,20.00,"MYSIS",1,106
"TR",2015,6,20.00,"MYSIS",2,127
"TR",2015,6,20.00,"MYSIS",3,120
"TR",2015,6,20.00,"CHAOBORUS LARVAE",1,1
"TR",2015,6,20.00,"CHAOBORUS LARVAE",2,2
"TR",2015,6,20.00,"CHAOBORUS LARVAE",3,1
"TR",2015,6,20.00,"CHAOBORUS PUPAE",1,3
"TR",2015,6,20.00,"CHAOBORUS PUPAE",2,0
"TR",2015,6,20.00,"CHAOBORUS PUPAE",3,1
"TR",2015,6,20.00,"LEPTODORA",1,0
"TR",2015,6,20.00,"LEPTODORA",2,0
"TR",2015,6,20.00,"LEPTODORA",3,0
"TR",2015,6,20.00,"BYTHOTREPHES",1,24
"TR",2015,6,20.00,"BYTHOTREPHES",2,6
"TR",2015,6,20.00,"BYTHOTREPHES",3,7
"TR",2015,7,25.00,"MYSIS",1,82
"TR",2015,7,25.00,"MYSIS",2,94
"TR",2015,7,25.00,"MYSIS",3,110
"TR",2015,7,25.00,"CHAOBORUS LARVAE",1,3
"TR",2015,7,25.00,"CHAOBORUS LARVAE",2,5
"TR",2015,7,25.00,"CHAOBORUS LARVAE",3,3
"TR",2015,7,25.00,"CHAOBORUS PUPAE",1,3
"TR",2015,7,25.00,"CHAOBORUS PUPAE",2,1
"TR",2015,7,25.00,"CHAOBORUS PUPAE",3,0
"TR",2015,7,25.00,"LEPTODORA",1,0
"TR",2015,7,25.00,"LEPTODORA",2,1
"TR",2015,7,25.00,"LEPTODORA",3,0
"TR",2015,7,25.00,"BYTHOTREPHES",1,46
"TR",2015,7,25.00,"BYTHOTREPHES",2,36
"TR",2015,7,25.00,"BYTHOTREPHES",3,21
"TR",2015,2,32.00,"MYSIS",1,0
"TR",2015,2,32.00,"MYSIS",2,0
"TR",2015,2,32.00,"MYSIS",3,0
"TR",2015,2,32.00,"MYSIS",4,0
"TR",2015,2,32.00,"MYSIS",5,0
"TR",2015,2,32.00,"CHAOBORUS LARVAE",1,0
"TR",2015,2,32.00,"CHAOBORUS LARVAE",2,0
"TR",2015,2,32.00,"CHAOBORUS LARVAE",3,4
"TR",2015,2,32.00,"CHAOBORUS LARVAE",4,2
"TR",2015,2,32.00,"CHAOBORUS LARVAE",5,3
"TR",2015,2,32.00,"CHAOBORUS PUPAE",1,0
"TR",2015,2,32.00,"CHAOBORUS PUPAE",2,0
"TR",2015,2,32.00,"CHAOBORUS PUPAE",3,0
"TR",2015,2,32.00,"CHAOBORUS PUPAE",4,0
"TR",2015,2,32.00,"CHAOBORUS PUPAE",5,0
"TR",2015,2,32.00,"LEPTODORA",1,0
"TR",2015,2,32.00,"LEPTODORA",2,0
"TR",2015,2,32.00,"LEPTODORA",3,0
"TR",2015,2,32.00,"LEPTODORA",4,0
"TR",2015,2,32.00,"LEPTODORA",5,0
"TR",2015,2,32.00,"BYTHOTREPHES",1,15
"TR",2015,2,32.00,"BYTHOTREPHES",2,35
"TR",2015,2,32.00,"BYTHOTREPHES",3,62
"TR",2015,2,32.00,"BYTHOTREPHES",4,53
"TR",2015,2,32.00,"BYTHOTREPHES",5,48
"AL",2015,1,6.50,"MYSIS",1,0
"AL",2015,1,6.50,"MYSIS",2,0
"AL",2015,1,6.50,"MYSIS",3,0
"AL",2015,1,6.50,"MYSIS",4,0
"AL",2015,1,6.50,"MYSIS",5,0
"AL",2015,1,6.50,"CHAOBORUS LARVAE",1,116
"AL",2015,1,6.50,"CHAOBORUS LARVAE",2,113
"AL",2015,1,6.50,"CHAOBORUS LARVAE",3,100
"AL",2015,1,6.50,"CHAOBORUS LARVAE",4,109
"AL",2015,1,6.50,"CHAOBORUS LARVAE",5,137
"AL",2015,1,6.50,"CHAOBORUS PUPAE",1,1
"AL",2015,1,6.50,"CHAOBORUS PUPAE",2,3
"AL",2015,1,6.50,"CHAOBORUS PUPAE",3,11
"AL",2015,1,6.50,"CHAOBORUS PUPAE",4,5
"AL",2015,1,6.50,"CHAOBORUS PUPAE",5,5
"AL",2015,1,6.50,"LEPTODORA",1,5
"AL",2015,1,6.50,"LEPTODORA",2,2
"AL",2015,1,6.50,"LEPTODORA",3,7
"AL",2015,1,6.50,"LEPTODORA",4,8
"AL",2015,1,6.50,"LEPTODORA",5,3
"BM",2015,1,17.00,"MYSIS",1,0
"BM",2015,1,17.00,"MYSIS",2,0
"BM",2015,1,17.00,"MYSIS",3,0
"BM",2015,1,17.00,"MYSIS",5,0
"BM",2015,1,17.00,"CHAOBORUS LARVAE",1,128
"BM",2015,1,17.00,"CHAOBORUS LARVAE",2,115
"BM",2015,1,17.00,"CHAOBORUS LARVAE",3,195
"BM",2015,1,17.00,"CHAOBORUS LARVAE",5,132
"BM",2015,1,17.00,"CHAOBORUS PUPAE",1,31
"BM",2015,1,17.00,"CHAOBORUS PUPAE",2,15
"BM",2015,1,17.00,"CHAOBORUS PUPAE",3,11
"BM",2015,1,17.00,"CHAOBORUS PUPAE",5,13
"BM",2015,1,17.00,"LEPTODORA",1,1
"BM",2015,1,17.00,"LEPTODORA",2,1
"BM",2015,1,17.00,"LEPTODORA",3,5
"BM",2015,1,17.00,"LEPTODORA",5,4
"CR",2015,1,17.00,"MYSIS",1,0
"CR",2015,1,17.00,"MYSIS",2,0
"CR",2015,1,17.00,"MYSIS",3,0
"CR",2015,1,17.00,"MYSIS",4,0
"CR",2015,1,17.00,"MYSIS",5,0
"CR",2015,1,17.00,"CHAOBORUS LARVAE",1,1
"CR",2015,1,17.00,"CHAOBORUS LARVAE",2,1
"CR",2015,1,17.00,"CHAOBORUS LARVAE",3,0
"CR",2015,1,17.00,"CHAOBORUS LARVAE",4,1
"CR",2015,1,17.00,"CHAOBORUS LARVAE",5,1
"CR",2015,1,17.00,"CHAOBORUS PUPAE",1,0
"CR",2015,1,17.00,"CHAOBORUS PUPAE",2,0
"CR",2015,1,17.00,"CHAOBORUS PUPAE",3,0
"CR",2015,1,17.00,"CHAOBORUS PUPAE",4,0
"CR",2015,1,17.00,"CHAOBORUS PUPAE",5,0
"CR",2015,1,17.00,"LEPTODORA",1,212
"CR",2015,1,17.00,"LEPTODORA",2,189
"CR",2015,1,17.00,"LEPTODORA",3,316
"CR",2015,1,17.00,"LEPTODORA",4,204
"CR",2015,1,17.00,"LEPTODORA",5,542
"SP",2015,1,17.00,"MYSIS",1,0
"SP",2015,1,17.00,"MYSIS",2,0
"SP",2015,1,17.00,"MYSIS",3,0
"SP",2015,1,17.00,"MYSIS",4,0
"SP",2015,1,17.00,"MYSIS",5,0
"SP",2015,1,17.00,"CHAOBORUS LARVAE",1,0
"SP",2015,1,17.00,"CHAOBORUS LARVAE",2,0
"SP",2015,1,17.00,"CHAOBORUS LARVAE",3,0
"SP",2015,1,17.00,"CHAOBORUS LARVAE",4,0
"SP",2015,1,17.00,"CHAOBORUS LARVAE",5,0
"SP",2015,1,17.00,"CHAOBORUS PUPAE",1,0
"SP",2015,1,17.00,"CHAOBORUS PUPAE",2,0
"SP",2015,1,17.00,"CHAOBORUS PUPAE",3,0
"SP",2015,1,17.00,"CHAOBORUS PUPAE",4,0
"SP",2015,1,17.00,"CHAOBORUS PUPAE",5,0
"SP",2015,1,17.00,"LEPTODORA",1,85
"SP",2015,1,17.00,"LEPTODORA",2,62
"SP",2015,1,17.00,"LEPTODORA",3,84
"SP",2015,1,17.00,"LEPTODORA",4,99
"SP",2015,1,17.00,"LEPTODORA",5,78
"CB",2015,1,1.75,"MYSIS",1,0
"CB",2015,1,1.75,"MYSIS",2,0
"CB",2015,1,1.75,"MYSIS",3,0
"CB",2015,1,1.75,"MYSIS",4,0
"CB",2015,1,1.75,"MYSIS",5,0
"CB",2015,1,1.75,"CHAOBORUS LARVAE",1,0
"CB",2015,1,1.75,"CHAOBORUS LARVAE",2,0
"CB",2015,1,1.75,"CHAOBORUS LARVAE",3,0
"CB",2015,1,1.75,"CHAOBORUS LARVAE",4,0
"CB",2015,1,1.75,"CHAOBORUS LARVAE",5,0
"CB",2015,1,1.75,"CHAOBORUS PUPAE",1,0
"CB",2015,1,1.75,"CHAOBORUS PUPAE",2,0
"CB",2015,1,1.75,"CHAOBORUS PUPAE",3,0
"CB",2015,1,1.75,"CHAOBORUS PUPAE",4,0
"CB",2015,1,1.75,"CHAOBORUS PUPAE",5,0
"CB",2015,1,1.75,"LEPTODORA",1,0
"CB",2015,1,1.75,"LEPTODORA",2,0
"CB",2015,1,1.75,"LEPTODORA",3,0
"CB",2015,1,1.75,"LEPTODORA",4,0
"CB",2015,1,1.75,"LEPTODORA",5,0
"TB",2015,1,6.50,"MYSIS",1,0
"TB",2015,1,6.50,"MYSIS",2,0
"TB",2015,1,6.50,"MYSIS",3,0
"TB",2015,1,6.50,"MYSIS",4,0
"TB",2015,1,6.50,"MYSIS",5,0
"TB",2015,1,6.50,"CHAOBORUS LARVAE",1,0
"TB",2015,1,6.50,"CHAOBORUS LARVAE",2,0
"TB",2015,1,6.50,"CHAOBORUS LARVAE",3,0
"TB",2015,1,6.50,"CHAOBORUS LARVAE",4,0
"TB",2015,1,6.50,"CHAOBORUS LARVAE",5,0
"TB",2015,1,6.50,"CHAOBORUS PUPAE",1,1
"TB",2015,1,6.50,"CHAOBORUS PUPAE",2,0
"TB",2015,1,6.50,"CHAOBORUS PUPAE",3,0
"TB",2015,1,6.50,"CHAOBORUS PUPAE",4,0
"TB",2015,1,6.50,"CHAOBORUS PUPAE",5,0
"TB",2015,1,6.50,"LEPTODORA",1,0
"TB",2015,1,6.50,"LEPTODORA",2,0
"TB",2015,1,6.50,"LEPTODORA",3,0
"TB",2015,1,6.50,"LEPTODORA",4,0
"TB",2015,1,6.50,"LEPTODORA",5,0
"TR",2016,4,10.00,"MYSIS",1,0
"TR",2016,4,10.00,"MYSIS",2,0
"TR",2016,4,10.00,"MYSIS",3,0
"TR",2016,4,10.00,"CHAOBORUS LARVAE",1,23
"TR",2016,4,10.00,"CHAOBORUS LARVAE",2,23
"TR",2016,4,10.00,"CHAOBORUS LARVAE",3,16
"TR",2016,4,10.00,"CHAOBORUS PUPAE",1,47
"TR",2016,4,10.00,"CHAOBORUS PUPAE",2,44
"TR",2016,4,10.00,"CHAOBORUS PUPAE",3,57
"TR",2016,4,10.00,"LEPTODORA",1,39
"TR",2016,4,10.00,"LEPTODORA",2,37
"TR",2016,4,10.00,"LEPTODORA",3,38
"TR",2016,4,10.00,"BYTHOTREPHES",1,84
"TR",2016,4,10.00,"BYTHOTREPHES",2,81
"TR",2016,4,10.00,"BYTHOTREPHES",3,117
"TR",2016,5,15.00,"MYSIS",1,96
"TR",2016,5,15.00,"MYSIS",2,81
"TR",2016,5,15.00,"MYSIS",3,42
"TR",2016,5,15.00,"CHAOBORUS LARVAE",1,22
"TR",2016,5,15.00,"CHAOBORUS LARVAE",2,27
"TR",2016,5,15.00,"CHAOBORUS LARVAE",3,46
"TR",2016,5,15.00,"CHAOBORUS PUPAE",1,34
"TR",2016,5,15.00,"CHAOBORUS PUPAE",2,25
"TR",2016,5,15.00,"CHAOBORUS PUPAE",3,59
"TR",2016,5,15.00,"LEPTODORA",1,34
"TR",2016,5,15.00,"LEPTODORA",2,57
"TR",2016,5,15.00,"LEPTODORA",3,57
"TR",2016,5,15.00,"BYTHOTREPHES",1,92
"TR",2016,5,15.00,"BYTHOTREPHES",2,153
"TR",2016,5,15.00,"BYTHOTREPHES",3,138
"TR",2016,6,20.00,"MYSIS",1,103
"TR",2016,6,20.00,"MYSIS",2,72
"TR",2016,6,20.00,"MYSIS",3,94
"TR",2016,6,20.00,"CHAOBORUS LARVAE",1,21
"TR",2016,6,20.00,"CHAOBORUS LARVAE",2,17
"TR",2016,6,20.00,"CHAOBORUS LARVAE",3,12
"TR",2016,6,20.00,"CHAOBORUS PUPAE",1,35
"TR",2016,6,20.00,"CHAOBORUS PUPAE",2,24
"TR",2016,6,20.00,"CHAOBORUS PUPAE",3,33
"TR",2016,6,20.00,"LEPTODORA",1,36
"TR",2016,6,20.00,"LEPTODORA",2,40
"TR",2016,6,20.00,"LEPTODORA",3,57
"TR",2016,6,20.00,"BYTHOTREPHES",1,222
"TR",2016,6,20.00,"BYTHOTREPHES",2,224
"TR",2016,6,20.00,"BYTHOTREPHES",3,271
"TR",2016,7,25.00,"MYSIS",1,99
"TR",2016,7,25.00,"MYSIS",2,73
"TR",2016,7,25.00,"MYSIS",3,131
"TR",2016,7,25.00,"CHAOBORUS LARVAE",1,9
"TR",2016,7,25.00,"CHAOBORUS LARVAE",2,5
"TR",2016,7,25.00,"CHAOBORUS LARVAE",3,6
"TR",2016,7,25.00,"CHAOBORUS PUPAE",1,6
"TR",2016,7,25.00,"CHAOBORUS PUPAE",2,1
"TR",2016,7,25.00,"CHAOBORUS PUPAE",3,7
"TR",2016,7,25.00,"LEPTODORA",1,19
"TR",2016,7,25.00,"LEPTODORA",2,21
"TR",2016,7,25.00,"LEPTODORA",3,47
"TR",2016,7,25.00,"BYTHOTREPHES",1,104
"TR",2016,7,25.00,"BYTHOTREPHES",2,100
"TR",2016,7,25.00,"BYTHOTREPHES",3,270
"TR",2016,2,32.00,"MYSIS",1,0
"TR",2016,2,32.00,"MYSIS",2,0
"TR",2016,2,32.00,"MYSIS",3,0
"TR",2016,2,32.00,"MYSIS",4,1
"TR",2016,2,32.00,"MYSIS",5,0
"TR",2016,2,32.00,"CHAOBORUS LARVAE",1,5
"TR",2016,2,32.00,"CHAOBORUS LARVAE",2,6
"TR",2016,2,32.00,"CHAOBORUS LARVAE",3,9
"TR",2016,2,32.00,"CHAOBORUS LARVAE",4,12
"TR",2016,2,32.00,"CHAOBORUS LARVAE",5,15
"TR",2016,2,32.00,"CHAOBORUS PUPAE",1,0
"TR",2016,2,32.00,"CHAOBORUS PUPAE",2,0
"TR",2016,2,32.00,"CHAOBORUS PUPAE",3,4
"TR",2016,2,32.00,"CHAOBORUS PUPAE",4,4
"TR",2016,2,32.00,"CHAOBORUS PUPAE",5,4
"TR",2016,2,32.00,"LEPTODORA",1,40
"TR",2016,2,32.00,"LEPTODORA",2,34
"TR",2016,2,32.00,"LEPTODORA",3,32
"TR",2016,2,32.00,"LEPTODORA",4,60
"TR",2016,2,32.00,"LEPTODORA",5,32
"TR",2016,2,32.00,"BYTHOTREPHES",1,81
"TR",2016,2,32.00,"BYTHOTREPHES",2,74
"TR",2016,2,32.00,"BYTHOTREPHES",3,64
"TR",2016,2,32.00,"BYTHOTREPHES",4,78
"TR",2016,2,32.00,"BYTHOTREPHES",5,78
"AL",2016,1,6.50,"MYSIS",1,0
"AL",2016,1,6.50,"MYSIS",2,0
"AL",2016,1,6.50,"MYSIS",3,0
"AL",2016,1,6.50,"MYSIS",4,0
"AL",2016,1,6.50,"MYSIS",5,0
"AL",2016,1,6.50,"CHAOBORUS LARVAE",1,699
"AL",2016,1,6.50,"CHAOBORUS LARVAE",2,246
"AL",2016,1,6.50,"CHAOBORUS LARVAE",3,966
"AL",2016,1,6.50,"CHAOBORUS LARVAE",4,375
"AL",2016,1,6.50,"CHAOBORUS LARVAE",5,1235
"AL",2016,1,6.50,"CHAOBORUS PUPAE",1,427
"AL",2016,1,6.50,"CHAOBORUS PUPAE",2,20
"AL",2016,1,6.50,"CHAOBORUS PUPAE",3,738
"AL",2016,1,6.50,"CHAOBORUS PUPAE",4,42
"AL",2016,1,6.50,"CHAOBORUS PUPAE",5,713
"AL",2016,1,6.50,"LEPTODORA",1,0
"AL",2016,1,6.50,"LEPTODORA",2,0
"AL",2016,1,6.50,"LEPTODORA",3,1
"AL",2016,1,6.50,"LEPTODORA",4,0
"AL",2016,1,6.50,"LEPTODORA",5,1
"BM",2016,1,17.00,"MYSIS",1,0
"BM",2016,1,17.00,"MYSIS",2,0
"BM",2016,1,17.00,"MYSIS",3,0
"BM",2016,1,17.00,"MYSIS",4,0
"BM",2016,1,17.00,"MYSIS",5,0
"BM",2016,1,17.00,"CHAOBORUS LARVAE",1,277
"BM",2016,1,17.00,"CHAOBORUS LARVAE",2,202
"BM",2016,1,17.00,"CHAOBORUS LARVAE",3,204
"BM",2016,1,17.00,"CHAOBORUS LARVAE",4,270
"BM",2016,1,17.00,"CHAOBORUS LARVAE",5,231
"BM",2016,1,17.00,"CHAOBORUS PUPAE",1,44
"BM",2016,1,17.00,"CHAOBORUS PUPAE",2,49
"BM",2016,1,17.00,"CHAOBORUS PUPAE",3,52
"BM",2016,1,17.00,"CHAOBORUS PUPAE",4,54
"BM",2016,1,17.00,"CHAOBORUS PUPAE",5,43
"BM",2016,1,17.00,"LEPTODORA",1,8
"BM",2016,1,17.00,"LEPTODORA",2,6
"BM",2016,1,17.00,"LEPTODORA",3,10
"BM",2016,1,17.00,"LEPTODORA",4,7
"BM",2016,1,17.00,"LEPTODORA",5,7
"CR",2016,1,17.00,"MYSIS",1,0
"CR",2016,1,17.00,"MYSIS",2,0
"CR",2016,1,17.00,"MYSIS",3,0
"CR",2016,1,17.00,"MYSIS",4,0
"CR",2016,1,17.00,"MYSIS",5,0
"CR",2016,1,17.00,"CHAOBORUS LARVAE",1,2
"CR",2016,1,17.00,"CHAOBORUS LARVAE",2,8
"CR",2016,1,17.00,"CHAOBORUS LARVAE",3,1
"CR",2016,1,17.00,"CHAOBORUS LARVAE",4,6
"CR",2016,1,17.00,"CHAOBORUS LARVAE",5,2
"CR",2016,1,17.00,"CHAOBORUS PUPAE",1,2
"CR",2016,1,17.00,"CHAOBORUS PUPAE",2,0
"CR",2016,1,17.00,"CHAOBORUS PUPAE",3,2
"CR",2016,1,17.00,"CHAOBORUS PUPAE",4,0
"CR",2016,1,17.00,"CHAOBORUS PUPAE",5,1
"CR",2016,1,17.00,"LEPTODORA",1,90
"CR",2016,1,17.00,"LEPTODORA",2,47
"CR",2016,1,17.00,"LEPTODORA",3,93
"CR",2016,1,17.00,"LEPTODORA",4,189
"CR",2016,1,17.00,"LEPTODORA",5,144
"SP",2016,1,17.00,"MYSIS",1,0
"SP",2016,1,17.00,"MYSIS",2,0
"SP",2016,1,17.00,"MYSIS",3,0
"SP",2016,1,17.00,"MYSIS",4,0
"SP",2016,1,17.00,"MYSIS",5,0
"SP",2016,1,17.00,"CHAOBORUS LARVAE",1,0
"SP",2016,1,17.00,"CHAOBORUS LARVAE",2,0
"SP",2016,1,17.00,"CHAOBORUS LARVAE",3,0
"SP",2016,1,17.00,"CHAOBORUS LARVAE",4,0
"SP",2016,1,17.00,"CHAOBORUS LARVAE",5,1
"SP",2016,1,17.00,"CHAOBORUS PUPAE",1,0
"SP",2016,1,17.00,"CHAOBORUS PUPAE",2,0
"SP",2016,1,17.00,"CHAOBORUS PUPAE",3,0
"SP",2016,1,17.00,"CHAOBORUS PUPAE",4,0
"SP",2016,1,17.00,"CHAOBORUS PUPAE",5,0
"SP",2016,1,17.00,"LEPTODORA",1,7
"SP",2016,1,17.00,"LEPTODORA",2,14
"SP",2016,1,17.00,"LEPTODORA",3,29
"SP",2016,1,17.00,"LEPTODORA",4,33
"SP",2016,1,17.00,"LEPTODORA",5,26
"CB",2016,1,1.75,"MYSIS",1,0
"CB",2016,1,1.75,"MYSIS",2,0
"CB",2016,1,1.75,"MYSIS",3,0
"CB",2016,1,1.75,"MYSIS",4,0
"CB",2016,1,1.75,"MYSIS",5,0
"CB",2016,1,1.75,"CHAOBORUS LARVAE",1,5
"CB",2016,1,1.75,"CHAOBORUS LARVAE",2,3
"CB",2016,1,1.75,"CHAOBORUS LARVAE",3,0
"CB",2016,1,1.75,"CHAOBORUS LARVAE",4,4
"CB",2016,1,1.75,"CHAOBORUS LARVAE",5,10
"CB",2016,1,1.75,"CHAOBORUS PUPAE",1,4
"CB",2016,1,1.75,"CHAOBORUS PUPAE",2,5
"CB",2016,1,1.75,"CHAOBORUS PUPAE",3,1
"CB",2016,1,1.75,"CHAOBORUS PUPAE",4,4
"CB",2016,1,1.75,"CHAOBORUS PUPAE",5,28
"CB",2016,1,1.75,"LEPTODORA",1,0
"CB",2016,1,1.75,"LEPTODORA",2,0
"CB",2016,1,1.75,"LEPTODORA",3,0
"CB",2016,1,1.75,"LEPTODORA",4,0
"CB",2016,1,1.75,"LEPTODORA",5,0
"TB",2016,1,6.50,"MYSIS",1,0
"TB",2016,1,6.50,"MYSIS",2,0
"TB",2016,1,6.50,"MYSIS",3,0
"TB",2016,1,6.50,"MYSIS",4,0
"TB",2016,1,6.50,"MYSIS",5,0
"TB",2016,1,6.50,"CHAOBORUS LARVAE",1,0
"TB",2016,1,6.50,"CHAOBORUS LARVAE",2,2
"TB",2016,1,6.50,"CHAOBORUS LARVAE",3,0
"TB",2016,1,6.50,"CHAOBORUS LARVAE",4,0
"TB",2016,1,6.50,"CHAOBORUS LARVAE",5,0
"TB",2016,1,6.50,"CHAOBORUS PUPAE",1,0
"TB",2016,1,6.50,"CHAOBORUS PUPAE",2,0
"TB",2016,1,6.50,"CHAOBORUS PUPAE",3,0
"TB",2016,1,6.50,"CHAOBORUS PUPAE",4,0
"TB",2016,1,6.50,"CHAOBORUS PUPAE",5,0
"TB",2016,1,6.50,"LEPTODORA",1,0
"TB",2016,1,6.50,"LEPTODORA",2,0
"TB",2016,1,6.50,"LEPTODORA",3,0
"TB",2016,1,6.50,"LEPTODORA",4,0
"TB",2016,1,6.50,"LEPTODORA",5,0
"BM",2017,1,17.00,"MYSIS",1,0
"BM",2017,1,17.00,"MYSIS",2,0
"BM",2017,1,17.00,"MYSIS",3,0
"BM",2017,1,17.00,"MYSIS",4,0
"BM",2017,1,17.00,"MYSIS",5,0
"BM",2017,1,17.00,"CHAOBORUS LARVAE",1,397
"BM",2017,1,17.00,"CHAOBORUS LARVAE",2,210
"BM",2017,1,17.00,"CHAOBORUS LARVAE",3,311
"BM",2017,1,17.00,"CHAOBORUS LARVAE",4,239
"BM",2017,1,17.00,"CHAOBORUS LARVAE",5,416
"BM",2017,1,17.00,"CHAOBORUS PUPAE",1,44
"BM",2017,1,17.00,"CHAOBORUS PUPAE",2,25
"BM",2017,1,17.00,"CHAOBORUS PUPAE",3,52
"BM",2017,1,17.00,"CHAOBORUS PUPAE",4,47
"BM",2017,1,17.00,"CHAOBORUS PUPAE",5,50
"BM",2017,1,17.00,"LEPTODORA",1,28
"BM",2017,1,17.00,"LEPTODORA",2,26
"BM",2017,1,17.00,"LEPTODORA",3,58
"BM",2017,1,17.00,"LEPTODORA",4,44
"BM",2017,1,17.00,"LEPTODORA",5,75
"CR",2017,1,18.00,"MYSIS",1,0
"CR",2017,1,18.00,"MYSIS",2,0
"CR",2017,1,18.00,"MYSIS",3,0
"CR",2017,1,18.00,"MYSIS",4,0
"CR",2017,1,18.00,"MYSIS",5,0
"CR",2017,1,18.00,"CHAOBORUS LARVAE",1,7
"CR",2017,1,18.00,"CHAOBORUS LARVAE",2,6
"CR",2017,1,18.00,"CHAOBORUS LARVAE",3,8
"CR",2017,1,18.00,"CHAOBORUS LARVAE",4,5
"CR",2017,1,18.00,"CHAOBORUS LARVAE",5,6
"CR",2017,1,18.00,"CHAOBORUS PUPAE",1,1
