SQUARE,YEAR,SITE_ID,SURVEY_DATE,PLANT_NAME,PROPORTION,LC07,LC07_NUM,EZ_DESC_07,COUNTY07,COUNTRY
FGGQSX,CS2007,1,21-Jul-07,Callitriche sp,<0.1%,31s,39,Intermediate uplands and Islands (Scotland),Orkney Islands,SCO
FGGQSX,CS2007,1,21-Jul-07,Glyceria fluitans,5-10%,31s,39,Intermediate uplands and Islands (Scotland),Orkney Islands,SCO
FGGQSX,CS2007,1,21-Jul-07,Vaucheria sp,1-2.5%,31s,39,Intermediate uplands and Islands (Scotland),Orkney Islands,SCO
SXXOPZ,CS2007,1,05-Jul-07,Agrostis stolonifera,<0.1%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
SXXOPZ,CS2007,1,05-Jul-07,Callitriche sp,<0.1%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
SXXOPZ,CS2007,1,05-Jul-07,Caltha palustris,<0.1%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
SXXOPZ,CS2007,1,05-Jul-07,Carex sp,2.5-5%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
SXXOPZ,CS2007,1,05-Jul-07,Chiloscyphus polyanthos,<0.1%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
SXXOPZ,CS2007,1,05-Jul-07,Eleocharis palustris,0.1-1%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
SXXOPZ,CS2007,1,05-Jul-07,Fontinalis antipyretica,5-10%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
SXXOPZ,CS2007,1,05-Jul-07,Glyceria fluitans,<0.1%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
SXXOPZ,CS2007,1,05-Jul-07,Iris pseudacorus,0.1-1%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
SXXOPZ,CS2007,1,05-Jul-07,Juncus bulbosus,0.1-1%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
SXXOPZ,CS2007,1,05-Jul-07,Menyanthes trifoliata,<0.1%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
SXXOPZ,CS2007,1,05-Jul-07,Myriophyllum alterniflorum,<0.1%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
SXXOPZ,CS2007,1,05-Jul-07,Potamogeton natans,<0.1%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
SXXOPZ,CS2007,1,05-Jul-07,Potamogeton polygonifolius,<0.1%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
SXXOPZ,CS2007,1,05-Jul-07,Ranunculus flammula,<0.1%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
SXXOPZ,CS2007,1,05-Jul-07,Scapania undulata,<0.1%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
BBIJIG,CS2007,1,03-Jul-07,Agrostis stolonifera,<0.1%,31s,39,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
BBIJIG,CS2007,1,03-Jul-07,Juncus bulbosus,<0.1%,31s,39,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
BBIJIG,CS2007,1,03-Jul-07,Ranunculus flammula,<0.1%,31s,39,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
LCLMLO,CS2007,1,09-Jul-07,Agrostis stolonifera,0.1-1%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
LCLMLO,CS2007,1,09-Jul-07,Callitriche sp,0.1-1%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
LCLMLO,CS2007,1,09-Jul-07,Caltha palustris,50-75%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
LCLMLO,CS2007,1,09-Jul-07,Chiloscyphus polyanthos,<0.1%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
LCLMLO,CS2007,1,09-Jul-07,Fontinalis antipyretica,10-25%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
LCLMLO,CS2007,1,09-Jul-07,Hygrohypnum ochraceum,0.1-1%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
LCLMLO,CS2007,1,09-Jul-07,Juncus bulbosus,<0.1%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
LCLMLO,CS2007,1,09-Jul-07,Montia fontana,<0.1%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
LCLMLO,CS2007,1,09-Jul-07,Ranunculus flammula,0.1-1%,32s,40,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
ZTHUIF,CS2007,1,02-Jul-07,Callitriche sp,0.1-1%,31s,39,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
ZTHUIF,CS2007,1,02-Jul-07,Caltha palustris,0.1-1%,31s,39,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
ZTHUIF,CS2007,1,02-Jul-07,Chiloscyphus polyanthos,<0.1%,31s,39,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
ZTHUIF,CS2007,1,02-Jul-07,Equisetum palustre,<0.1%,31s,39,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
ZTHUIF,CS2007,1,02-Jul-07,Fontinalis antipyretica,25-50%,31s,39,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
ZTHUIF,CS2007,1,02-Jul-07,Glyceria fluitans,0.1-1%,31s,39,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
ZTHUIF,CS2007,1,02-Jul-07,Juncus bulbosus,<0.1%,31s,39,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
ZTHUIF,CS2007,1,02-Jul-07,Potamogeton polygonifolius,<0.1%,31s,39,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
ZTHUIF,CS2007,1,02-Jul-07,Ranunculus flammula,<0.1%,31s,39,Intermediate uplands and Islands (Scotland),Shetland Islands,SCO
YRGEZQ,CS2007,2,12-Jul-07,Bryum pseudotriquetrum,<0.1%,19e,21,Uplands (England),Cumbria,ENG
YRGEZQ,CS2007,2,12-Jul-07,Jungermannia atrovirens,<0.1%,19e,21,Uplands (England),Cumbria,ENG
YRGEZQ,CS2007,2,12-Jul-07,Ranunculus flammula,<0.1%,19e,21,Uplands (England),Cumbria,ENG
YRGEZQ,CS2007,2,12-Jul-07,Spirogyra sp,<0.1%,19e,21,Uplands (England),Cumbria,ENG
MNGVAE,CS2007,1,09-Nov-07,Pellia sp,<0.1%,22e,22,Uplands (England),North Yorkshire,ENG
MNGVAE,CS2007,1,09-Nov-07,Scapania undulata,<0.1%,22e,22,Uplands (England),North Yorkshire,ENG
ETBVQS,CS2007,1,22-May-07,Agrostis stolonifera,2.5-5%,10e,10,Westerly lowlands (England),North Yorkshire,ENG
ETBVQS,CS2007,1,22-May-07,Alisma plantago-aquatica,<0.1%,10e,10,Westerly lowlands (England),North Yorkshire,ENG
ETBVQS,CS2007,1,22-May-07,Fontinalis antipyretica,5-10%,10e,10,Westerly lowlands (England),North Yorkshire,ENG
ETBVQS,CS2007,1,22-May-07,Myosotis scorpioides,<0.1%,10e,10,Westerly lowlands (England),North Yorkshire,ENG
ETBVQS,CS2007,1,22-May-07,Rumex hydrolapathum,5-10%,10e,10,Westerly lowlands (England),North Yorkshire,ENG
ETBVQS,CS2007,1,22-May-07,Veronica beccabunga,0.1-1%,10e,10,Westerly lowlands (England),North Yorkshire,ENG
VJURQL,CS2007,1,24-Jul-07,Calypogeia sp,0.1-1%,19e,21,Uplands (England),North Yorkshire,ENG
VJURQL,CS2007,1,24-Jul-07,Sphagnum sp,10-25%,19e,21,Uplands (England),North Yorkshire,ENG
HMGNQJ,CS2007,1,18-Jul-07,Glyceria fluitans,10-25%,15e,14,Westerly lowlands (England),North Yorkshire,ENG
HMGNQJ,CS2007,1,18-Jul-07,Ranunculus hederaceus,<0.1%,15e,14,Westerly lowlands (England),North Yorkshire,ENG
HMGNQJ,CS2007,1,18-Jul-07,Veronica beccabunga,<0.1%,15e,14,Westerly lowlands (England),North Yorkshire,ENG
JRAEIT,CS2007,1,02-Oct-07,Agrostis stolonifera,<0.1%,5w,41,Lowlands (Wales),Dyfed,WAL
JRAEIT,CS2007,1,02-Oct-07,Phragmites australis,>75%,5w,41,Lowlands (Wales),Dyfed,WAL
OSWDVT,CS2007,2,07-Aug-07,No species entered,>75%,18w,45,Uplands (Wales),Clwyd,WAL
ZHFXRY,CS2007,1,11-Oct-07,Agrostis stolonifera,<0.1%,23e,23,Uplands (England),Cumbria,ENG
ZHFXRY,CS2007,1,11-Oct-07,Blindia acuta,0.1-1%,23e,23,Uplands (England),Cumbria,ENG
ZHFXRY,CS2007,1,11-Oct-07,Juncus bulbosus,<0.1%,23e,23,Uplands (England),Cumbria,ENG
ZHFXRY,CS2007,1,11-Oct-07,Myosotis scorpioides,<0.1%,23e,23,Uplands (England),Cumbria,ENG
ZHFXRY,CS2007,1,11-Oct-07,Racomitrium aciculare,0.1-1%,23e,23,Uplands (England),Cumbria,ENG
ZHFXRY,CS2007,1,11-Oct-07,Ranunculus flammula,<0.1%,23e,23,Uplands (England),Cumbria,ENG
ZHFXRY,CS2007,1,11-Oct-07,Ranunculus sp,<0.1%,23e,23,Uplands (England),Cumbria,ENG
LIMFZQ,CS2007,1,08-Nov-07,Agrostis stolonifera,2.5-5%,17w1,17,Uplands (Wales),Powys,WAL
LIMFZQ,CS2007,1,08-Nov-07,Conocephalum conicum,<0.1%,17w1,17,Uplands (Wales),Powys,WAL
LIMFZQ,CS2007,1,08-Nov-07,Eurhynchium praelongum,<0.1%,17w1,17,Uplands (Wales),Powys,WAL
LIMFZQ,CS2007,1,08-Nov-07,Glyceria fluitans,0.1-1%,17w1,17,Uplands (Wales),Powys,WAL
LIMFZQ,CS2007,1,08-Nov-07,Myosotis scorpioides,<0.1%,17w1,17,Uplands (Wales),Powys,WAL
LIMFZQ,CS2007,1,08-Nov-07,Polytrichum commune,<0.1%,17w1,17,Uplands (Wales),Powys,WAL
LIMFZQ,CS2007,1,08-Nov-07,Veronica beccabunga,<0.1%,17w1,17,Uplands (Wales),Powys,WAL
