"id","visit_code","species","abundance","recapture","sex","age_cohort","trap_type","trap_number","tissue"
"22547","171-7-95-3","Pseudomys gracilicaudatus",1,"Yes","","","Elliott","2",""
"23044","171-7-44B-2","Pseudomys gracilicaudatus",1,"No","Male","Adult","Elliott","8","Yes"
"23046","171-7-44B-3","Pseudomys gracilicaudatus",1,"Yes","","","Elliott","10","No"
"22375","171-6-152-3","Perameles nasuta",1,"No","Male","Adult","Small Cage","3","Yes"
"22387","171-8-3-1","Perameles nasuta",1,"No","Female","Adult","Large Cage","1","Yes"
"22393","171-8-3-3","Perameles nasuta",1,"Yes","","Adult","Small Cage","3","No"
"22461","171-6-163-1","Perameles nasuta",1,"No","Male","Adult","Small Cage","2","Yes"
"22468","171-6-163-2","Perameles nasuta",1,"Yes","","","Small Cage","6",""
"22491","171-7-14-3","Perameles nasuta",1,"Yes","","","Small Cage","2",""
"22541","171-7-95-2","Perameles nasuta",1,"No","Female","Adult","Small Cage","2","Yes"
"22574","171-10-7-2","Perameles nasuta",1,"No","Male","Subadult","Small Cage","5","Yes"
"22599","171-10-38-3","Perameles nasuta",1,"No","Male","Subadult","Elliott","3","Yes"
"22614","171-1-37-3","Perameles nasuta",1,"No","Male","Adult","Small Cage","3","Yes"
"22629","171-1-52-2","Perameles nasuta",1,"No","Male","Adult","Large Cage","1","Yes"
"22640","171-1-53-3","Perameles nasuta",1,"No","Male","Adult","Small Cage","5","Yes"
"22737","171-1-48-1","Perameles nasuta",1,"No","Male","Adult","Large Cage","1","Yes"
"22743","171-1-48-2","Perameles nasuta",1,"Yes","Male","Adult","Small Cage","3","No"
"22746","171-1-48-3","Perameles nasuta",1,"Yes","Male","Adult","Small Cage","2","No"
"22781","171-6-54-1","Perameles nasuta",1,"No","Male","Adult","Small Cage","5","Yes"
"22790","171-6-139-2","Perameles nasuta",1,"No","Female","Adult","Small Cage","4","Yes"
"22792","171-6-139-3","Perameles nasuta",1,"Yes","Female","Adult","Small Cage","3","No"
"22807","171-6-155-2","Perameles nasuta",1,"No","Female","Adult","Small Cage","3","Yes"
"22820","171-7-92-1","Perameles nasuta",1,"No","Female","Subadult","Large Cage","1","Yes"
"23041","171-7-44B-1","Perameles nasuta",1,"No","Female","Subadult","Large Cage","1","Yes"
"23061","171-8-4-1","Perameles nasuta",1,"No","Female","Adult","Elliott","1","Yes"
"22322","171-1-32-2","Rattus fuscipes",1,"No","Female","Adult","Elliott","8","Yes"
"22339","171-6-13-1","Rattus fuscipes",1,"No","Male","Adult","Small Cage","3","Yes"
"22348","171-6-59-1","Rattus fuscipes",1,"No","Female","Adult","Elliott","2","Yes"
"22349","171-6-59-1","Rattus fuscipes",1,"No","Male","Adult","Elliott","6","Yes"
"22350","171-6-59-1","Rattus fuscipes",1,"No","Female","Juvenile","Elliott","10","Yes"
"22351","171-6-59-2","Rattus fuscipes",1,"Yes","Male","Adult","Elliott","7","No"
"22352","171-6-59-2","Rattus fuscipes",1,"Yes","","Juvenile","Elliott","10","No"
"22371","171-6-152-1","Rattus fuscipes",1,"No","Male","Adult","Elliott","10","Yes"
"22374","171-6-152-3","Rattus fuscipes",1,"Yes","","Adult","Elliott","10","No"
"22377","171-7-47-1","Rattus fuscipes",1,"No","Male","Adult","Elliott","10","Yes"
"22380","171-7-68-1","Rattus fuscipes",1,"No","Female","Adult","Elliott","4","Yes"
"22384","171-8-3-1","Rattus fuscipes",1,"No","Female","Adult","Elliott","3","Yes"
"22388","171-8-3-2","Rattus fuscipes",1,"No","Male","Adult","Elliott","9","Yes"
"22391","171-8-3-3","Rattus fuscipes",1,"No","Male","Adult","Elliott","7","Yes"
"22392","171-8-3-3","Rattus fuscipes",1,"Yes","","Adult","Elliott","9","No"
"22397","171-8-A-1","Rattus fuscipes",1,"No","Male","Adult","Elliott","9","Yes"
"22399","171-8-A-2","Rattus fuscipes",1,"No","Male","Adult","Elliott","1","Yes"
"22400","171-8-A-2","Rattus fuscipes",1,"No","Female","Adult","Elliott","2","Yes"
"22401","171-8-A-2","Rattus fuscipes",1,"Yes","","Adult","Elliott","8","No"
"22403","171-8-A-3","Rattus fuscipes",1,"Yes","","Adult","Elliott","1","No"
"22405","171-8-A-3","Rattus fuscipes",1,"No","Female","Adult","Elliott","10","Yes"
"22416","171-1-8-2","Rattus fuscipes",1,"No","Male","Adult","Elliott","1","Yes"
"22418","171-1-8-2","Rattus fuscipes",1,"No","Female","Adult","Elliott","3","Yes"
"22424","171-1-8-3","Rattus fuscipes",1,"No","","Juvenile","Elliott","7","Yes"
"22442","171-4-33-1","Rattus fuscipes",1,"No","Female","Adult","Elliott","1","Yes"
"22444","171-4-33-2","Rattus fuscipes",1,"Yes","","","Elliott","1",""
"22445","171-4-33-3","Rattus fuscipes",1,"Yes","","","Elliott","5",""
"22448","171-6-1-1","Rattus fuscipes",1,"No","Female","Subadult","Elliott","9","Yes"
"22454","171-6-1-3","Rattus fuscipes",1,"No","Male","Adult","Elliott","4","Yes"
"22460","171-6-163-1","Rattus fuscipes",1,"No","","Adult","Elliott","3","No"
"22463","171-6-163-2","Rattus fuscipes",1,"No","Male","Adult","Elliott","2","Yes"
"22465","171-6-163-2","Rattus fuscipes",1,"No","Male","Adult","Elliott","10","Yes"
"22470","171-6-163-3","Rattus fuscipes",1,"Yes","","","Elliott","1",""
"22473","171-6-163-3","Rattus fuscipes",1,"No","Female","Adult","Small Cage","5","Yes"
"22567","171-10-7-1","Rattus fuscipes",1,"No","Female","Subadult","Elliott","2","Yes"
"22568","171-10-7-1","Rattus fuscipes",1,"No","Female","Adult","Elliott","3","Yes"
"22584","171-10-32-2","Rattus fuscipes",1,"No","Male","Adult","Elliott","1","Yes"
"22586","171-10-32-2","Rattus fuscipes",1,"No","Female","Adult","Elliott","8","Yes"
"22596","171-10-38-1","Rattus fuscipes",1,"No","Male","Adult","Elliott","8","Yes"
"22600","171-10-38-3","Rattus fuscipes",1,"No","Male","Adult","Elliott","4","Yes"
"22607","171-1-37-2","Rattus fuscipes",1,"No","Male","Subadult","Elliott","2","Yes"
"22621","171-1-52-1","Rattus fuscipes",1,"No","Female","Juvenile","Elliott","7","No"
"22627","171-1-52-2","Rattus fuscipes",1,"No","Male","Juvenile","Elliott","7","Yes"
"22719","171-1-4-2","Rattus fuscipes",1,"No","Female","Subadult","Elliott","8","Yes"
"22722","171-1-4-3","Rattus fuscipes",1,"Yes","","","Small Cage","3","No"
"22725","171-1-38-1","Rattus fuscipes",1,"No","Female","Adult","Small Cage","2","Yes"
"22727","171-1-38-2","Rattus fuscipes",1,"Yes","Female","Adult","Elliott","2","No"
"22728","171-1-38-2","Rattus fuscipes",1,"No","Male","Adult","Elliott","10","Yes"
"22729","171-1-38-2","Rattus fuscipes",1,"No","Female","Subadult","Small Cage","3","Yes"
"22732","171-1-38-3","Rattus fuscipes",1,"Yes","","","Elliott","1","No"
"22779","171-6-54-1","Rattus fuscipes",1,"No","Female","Subadult","Elliott","1","Yes"
"22780","171-6-54-1","Rattus fuscipes",1,"No","","Subadult","Elliott","3","Yes"
"22784","171-6-54-3","Rattus fuscipes",1,"Yes","Female","Adult","Small Cage","5","No"
"22793","171-6-155-1","Rattus fuscipes",1,"No","Female","Subadult","Elliott","2","Yes"
"22794","171-6-155-1","Rattus fuscipes",1,"No","Female","Subadult","Elliott","5","Yes"
"22797","171-6-155-1","Rattus fuscipes",1,"No","Female","Subadult","Small Cage","4","Yes"
"22800","171-6-155-2","Rattus fuscipes",1,"No","Male","Adult","Elliott","3","Yes"
"22804","171-6-155-2","Rattus fuscipes",1,"No","Female","Adult","Elliott","8","Yes"
"22805","171-6-155-2","Rattus fuscipes",1,"Yes","Female","Adult","Elliott","10","No"
"22811","171-6-155-3","Rattus fuscipes",1,"Yes","Female","Adult","Elliott","9","No"
"22813","171-6-155-3","Rattus fuscipes",1,"No","Female","Juvenile","Small Cage","3","Yes"
"22814","171-6-162-1","Rattus fuscipes",1,"No","Female","Adult","Elliott","2","No"
"22815","171-6-162-2","Rattus fuscipes",1,"Yes","Female","Adult","Elliott","2","No"
"22819","171-7-92-1","Rattus fuscipes",1,"No","Male","Subadult","Elliott","3","Yes"
"22821","171-7-92-2","Rattus fuscipes",1,"No","Male","Subadult","Elliott","4","Yes"
"22833","171-7-92-3","Rattus fuscipes",1,"Yes","Male","Subadult","Small Cage","3","No"
"22943","171-2-8-1","Rattus fuscipes",1,"No","Female","Adult","Elliott","5","Yes"
"22944","171-2-8-2","Rattus fuscipes",1,"Yes","Female","Adult","Elliott","1","No"
"22947","171-9-6-1","Rattus fuscipes",1,"No","Male","Juvenile","Elliott","7","Yes"
"22948","171-9-6-1","Rattus fuscipes",1,"No","Male","Adult","Elliott","8","Yes"
"22952","171-9-9-1","Rattus fuscipes",1,"No","Female","Adult","Elliott","10","Yes"
"22954","171-9-9-2","Rattus fuscipes",1,"Yes","","Adult","Elliott","9","No"
"22956","171-9-9-3","Rattus fuscipes",1,"No","Male","Adult","Elliott","3","Yes"
"22957","171-9-9-3","Rattus fuscipes",1,"Yes","Male","Adult","Elliott","7","No"
"22958","171-11-17-1","Rattus fuscipes",1,"No","Male","Adult","Elliott","2","Yes"
"22961","171-11-17-3","Rattus fuscipes",1,"No","Male","Adult","Large Cage","1","No"
"22965","171-1-7-1","Rattus fuscipes",1,"No","Male","Adult","Elliott","7","Yes"
"22986","171-1-G-2","Rattus fuscipes",1,"No","Male","Adult","Elliott","6","Yes"
"22989","171-1-G-3","Rattus fuscipes",1,"No","Male","Adult","Elliott","1","Yes"
"23014","171-6-76-1","Rattus fuscipes",1,"No","Female","Adult","Elliott","1","Yes"
"23015","171-6-76-1","Rattus fuscipes",1,"No","Male","Adult","Elliott","2","Yes"
"23016","171-6-76-1","Rattus fuscipes",1,"","","","Elliott","3",""
"23017","171-6-76-2","Rattus fuscipes",1,"No","Female","Adult","Elliott","1","Yes"
"23018","171-6-76-2","Rattus fuscipes",1,"Yes","","","Elliott","4","No"
"23019","171-6-76-2","Rattus fuscipes",1,"No","Female","Adult","Large Cage","6","Yes"
"23020","171-6-76-3","Rattus fuscipes",1,"No","Female","Adult","Elliott","1","Yes"
"23028","171-7-3-1","Rattus fuscipes",1,"No","Male","Adult","Elliott","1","Yes"
"23029","171-7-3-1","Rattus fuscipes",1,"No","Male","Adult","Elliott","6","Yes"
"23030","171-7-3-1","Rattus fuscipes",1,"No","Female","Adult","Elliott","9","Yes"
"23031","171-7-3-2","Rattus fuscipes",1,"No","Female","Adult","Elliott","1","Yes"
"23033","171-7-3-2","Rattus fuscipes",1,"Yes","","","Elliott","7","No"
"23038","171-7-3-3","Rattus fuscipes",1,"Yes","","","Elliott","9","No"
"23039","171-7-3-3","Rattus fuscipes",1,"Yes","","","Small Cage","2","No"
"23040","171-7-44B-1","Rattus fuscipes",1,"No","Male","Adult","Elliott","1","Yes"
"23042","171-7-44B-2","Rattus fuscipes",1,"Yes","","","Elliott","1","No"
"23045","171-7-44B-3","Rattus fuscipes",1,"Yes","","","Elliott","2","No"
"23047","171-7-45-1","Rattus fuscipes",1,"No","Female","Adult","Elliott","1","Yes"
"23048","171-7-45-1","Rattus fuscipes",1,"No","Female","Adult","Elliott","4","Yes"
"23049","171-7-45-1","Rattus fuscipes",1,"No","Female","Adult","Elliott","6","Yes"
"23050","171-7-45-2","Rattus fuscipes",1,"Yes","","","Elliott","1","No"
"23051","171-7-45-2","Rattus fuscipes",1,"Yes","","","Elliott","3","No"
"23052","171-7-45-2","Rattus fuscipes",1,"No","Male","Adult","Elliott","9","Yes"
"23053","171-7-45-3","Rattus fuscipes",1,"No","Female","Adult","Elliott","1","Yes"
"23054","171-7-45-3","Rattus fuscipes",1,"No","Male","Adult","Elliott","5","Yes"
"23055","171-7-G-1","Rattus fuscipes",1,"","","","Elliott","8",""
"23057","171-7-G-2","Rattus fuscipes",1,"Yes","","","Elliott","2",""
"23063","171-8-4-2","Rattus fuscipes",1,"No","Male","Adult","Elliott","7","Yes"
"23066","171-11-7-1","Rattus fuscipes",1,"No","Male","Adult","Elliott","5","Yes"
"23067","171-11-7-1","Rattus fuscipes",1,"No","Female","Adult","Elliott","6","Yes"
"23068","171-11-7-1","Rattus fuscipes",1,"No","Male","Adult","Small Cage","3","Yes"
"23069","171-11-7-2","Rattus fuscipes",1,"Yes","","","Elliott","6",""
"23070","171-11-7-2","Rattus fuscipes",1,"No","Male","Adult","Small Cage","2","No"
"23071","171-11-7-3","Rattus fuscipes",1,"No","Male","Adult","Elliott","10","Yes"
"23072","171-11-7-3","Rattus fuscipes",1,"Yes","","","Small Cage","2","No"
"23074","171-12-54-1","Rattus fuscipes",1,"No","Female","Adult","Elliott","4","Yes"
"23076","171-12-54-1","Rattus fuscipes",1,"No","Female","Juvenile","Elliott","10","Yes"
"23078","171-12-54-2","Rattus fuscipes",1,"No","","Juvenile","Elliott","3","Yes"
"23080","171-12-54-2","Rattus fuscipes",1,"No","Female","Adult","Elliott","6","Yes"
"23082","171-12-54-3","Rattus fuscipes",1,"No","Male","Juvenile","Elliott","2","Yes"
"23085","171-12-54-3","Rattus fuscipes",1,"No","Female","Juvenile","Elliott","9","Yes"
"23086","171-12-54-3","Rattus fuscipes",1,"Yes","","","Elliott","10",""
"23087","171-7-2-1","Rattus fuscipes",1,"No","Female","Adult","Elliott","2","Yes"
"22759","171-1-65-1","Rattus lutreolus",1,"No","Male","Adult","Elliott","10","Yes"
"22762","171-1-65-2","Rattus lutreolus",1,"Yes","Male","Adult","Elliott","9","No"
"22842","171-1-36-2","Rattus lutreolus",1,"No","Male","Adult","Elliott","4","Yes"
"22859","171-1-49-3","Rattus lutreolus",1,"No","Male","Adult","Elliott","1","Yes"
"23034","171-7-3-2","Rattus lutreolus",1,"No","Female","Adult","Elliott","9","No"
"23037","171-7-3-3","Rattus lutreolus",1,"No","Female","Adult","Elliott","8","Yes"
"23043","171-7-44B-2","Rattus lutreolus",1,"No","Female","Adult","Elliott","2","Yes"
"22318","171-1-32-1","Trichosurus vulpecula",1,"No","Male","Adult","Large Cage","1","No"
"22319","171-1-32-1","Trichosurus vulpecula",1,"No","Female","Adult","Small Cage","2","No"
"22325","171-1-32-2","Trichosurus vulpecula",1,"No","Male","Adult","Small Cage","3","No"
"22332","171-1-32-3","Trichosurus vulpecula",1,"Yes","","Adult","Large Cage","1","No"
"22334","171-1-32-3","Trichosurus vulpecula",1,"No","Male","Adult","Small Cage","4","No"
"22346","171-6-13-3","Trichosurus vulpecula",1,"No","Female","Adult","Large Cage","6","No"
"22347","171-6-13-3","Trichosurus vulpecula",1,"No","Female","Subadult","Large Cage","6","No"
"22364","171-6-120-1","Trichosurus vulpecula",1,"No","Male","Adult","Large Cage","6","No"
"22367","171-6-120-2","Trichosurus vulpecula",1,"No","Female","Adult","Large Cage","1","No"
"22369","171-6-120-3","Trichosurus vulpecula",1,"No","Female","Subadult","Small Cage","4","No"
"22409","171-12-29-3","Trichosurus vulpecula",1,"No","Female","Juvenile","Elliott","1","No"
"22411","171-12-29-3","Trichosurus vulpecula",1,"No","Female","Adult","Large Cage","1","No"
"22414","171-1-8-1","Trichosurus vulpecula",1,"No","Female","Adult","Large Cage","1","No"
"22421","171-1-8-2","Trichosurus vulpecula",1,"No","Male","Adult","Large Cage","1","No"
"22435","171-1-46-2","Trichosurus vulpecula",1,"No","Male","Adult","Small Cage","3","No"
"22440","171-1-46-3","Trichosurus vulpecula",1,"Yes","","","Large Cage","1",""
"22449","171-6-1-1","Trichosurus vulpecula",1,"No","Female","Adult","Large Cage","1","No"
"22450","171-6-1-1","Trichosurus vulpecula",1,"No","","Juvenile","Large Cage","1","No"
"22457","171-6-1-3","Trichosurus vulpecula",1,"No","Male","Adult","Large Cage","6","No"
"22556","171-10-6-1","Trichosurus vulpecula",1,"No","Male","Adult","Small Cage","5","No"
"22565","171-10-6-3","Trichosurus vulpecula",1,"No","Male","Adult","Large Cage","6","No"
"22583","171-10-32-1","Trichosurus vulpecula",1,"No","Male","Adult","Small Cage","2","No"
"22588","171-10-32-2","Trichosurus vulpecula",1,"No","Male","Adult","Small Cage","2","No"
"22589","171-10-32-2","Trichosurus vulpecula",1,"Yes","","","Small Cage","4",""
"22592","171-10-32-3","Trichosurus vulpecula",1,"Yes","","","Small Cage","3",""
"22615","171-1-37-3","Trichosurus vulpecula",1,"No","Male","Adult","Small Cage","4","No"
"22616","171-1-37-3","Trichosurus vulpecula",1,"No","Male","Adult","Large Cage","6","No"
"22630","171-1-52-2","Trichosurus vulpecula",1,"No","Female","Adult","Small Cage","5","No"
"22649","171-1-54-3","Trichosurus vulpecula",1,"No","Female","Adult","Small Cage","2","No"
"22652","171-1-55-1","Trichosurus vulpecula",1,"","Female","Adult","Small Cage","2",""
"22667","171-1-56-2","Trichosurus vulpecula",1,"No","Female","Adult","Small Cage","3","No"
"22668","171-1-56-2","Trichosurus vulpecula",1,"No","Male","Adult","Large Cage","6","No"
"22669","171-1-56-3","Trichosurus vulpecula",1,"Yes","Male","Adult","Small Cage","5","No"
"22670","171-1-56-3","Trichosurus vulpecula",1,"Yes","Female","Adult","Large Cage","6","No"
"22687","171-2-4-2","Trichosurus vulpecula",1,"No","Male","Adult","Large Cage","6","No"
"22708","171-2-12-3","Trichosurus vulpecula",1,"No","Male","Adult","Small Cage","3","No"
"22711","171-2-13-2","Trichosurus vulpecula",1,"No","Female","Adult","Large Cage","6","No"
"22714","171-2-13-3","Trichosurus vulpecula",1,"Yes","Female","Adult","Large Cage","1","No"
"22726","171-1-38-1","Trichosurus vulpecula",1,"No","Male","Adult","Large Cage","6","No"
"22731","171-1-38-2","Trichosurus vulpecula",1,"Yes","Male","Adult","Large Cage","6","No"
"22735","171-1-38-3","Trichosurus vulpecula",1,"Yes","","","Large Cage","6","No"
"22771","171-4-A-2","Trichosurus vulpecula",1,"No","Male","Adult","Small Cage","3",""
"22776","171-4-A-3","Trichosurus vulpecula",1,"No","Male","Adult","Large Cage","1","No"
"22777","171-4-A-3","Trichosurus vulpecula",1,"No","Male","Subadult","Small Cage","2","No"
"22848","171-1-36-3","Trichosurus vulpecula",1,"No","Male","Adult","Small Cage","5","No"
"22854","171-1-49-1","Trichosurus vulpecula",1,"No","Male","Adult","Large Cage","6","No"
"22863","171-1-50-1","Trichosurus vulpecula",1,"No","Female","Adult","Large Cage","1","No"
"22864","171-1-50-1","Trichosurus vulpecula",1,"No","Female","Adult","Small Cage","2","No"
"22867","171-1-50-2","Trichosurus vulpecula",1,"Yes","Female","Adult","Large Cage","1","No"
"22869","171-1-50-2","Trichosurus vulpecula",1,"Yes","Female","Adult","Small Cage","3","No"
"22871","171-1-50-3","Trichosurus vulpecula",1,"Yes","Female","Adult","Large Cage","1","No"
"22872","171-1-50-3","Trichosurus vulpecula",1,"Yes","Female","Adult","Small Cage","2","No"
"22873","171-1-50-3","Trichosurus vulpecula",1,"No","Male","Juvenile","Small Cage","3","No"
"22883","171-1-58-3","Trichosurus vulpecula",1,"No","Male","Adult","Large Cage","6","No"
"22889","171-1-59-1","Trichosurus vulpecula",1,"No","Female","Adult","Small Cage","5","No"
"22892","171-1-59-2","Trichosurus vulpecula",1,"Yes","Female","Adult","Small Cage","5","No"
"22893","171-1-59-2","Trichosurus vulpecula",1,"No","Male","Adult","Large Cage","6","No"
"22896","171-1-59-3","Trichosurus vulpecula",1,"Yes","Female","Adult","Small Cage","4","No"
"22898","171-1-59-3","Trichosurus vulpecula",1,"Yes","Male","Adult","Large Cage","6","No"
"22905","171-1-60-3","Trichosurus vulpecula",1,"No","Male","Adult","Large Cage","6","No"
"22914","171-1-62-1","Trichosurus vulpecula",1,"No","Female","Adult","Large Cage","1","No"
"22918","171-1-62-2","Trichosurus vulpecula",1,"Yes","Female","Adult","Small Cage","5","No"
"22926","171-1-62-3","Trichosurus vulpecula",1,"No","Female","Adult","Large Cage","6","No"
"22929","171-1-63-1","Trichosurus vulpecula",1,"No","Female","Adult","Large Cage","1","No"
"22931","171-1-63-1","Trichosurus vulpecula",1,"No","Male","Adult","Small Cage","3","No"
"22939","171-1-63-2","Trichosurus vulpecula",1,"Yes","Female","Adult","Large Cage","6","No"
"22946","171-2-8-3","Trichosurus vulpecula",1,"No","Female","Adult","Large Cage","1","No"
"22967","171-1-7-1","Trichosurus vulpecula",1,"No","Female","Adult","Large Cage","1","No"
"22968","171-1-7-1","Trichosurus vulpecula",1,"No","","Subadult","Large Cage","1","No"
"22974","171-1-7-2","Trichosurus vulpecula",1,"Yes","","","Small Cage","3",""
"22988","171-1-G-2","Trichosurus vulpecula",1,"No","Male","Adult","Small Cage","5","No"
"22998","171-1-G-3","Trichosurus vulpecula",1,"No","Female","Adult","Small Cage","5","No"
"23003","171-4-4-1","Trichosurus vulpecula",1,"No","Male","Adult","Large Cage","1","No"
"23010","171-4-4-3","Trichosurus vulpecula",1,"No","Male","Adult","Large Cage","1","No"
"22353","171-6-59-2","Tachyglossus aculeatus",1,"No","","Adult","Large Cage","6","No"
